"contig_name","platon","rfplasmid","plascope","plasmid_count","classification"
"GCA_013812225.1_ASM1381222v1_27","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_270","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_271","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_272","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_273","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_274","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_275","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_276","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_277","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_278","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_279","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_28","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_280","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_281","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_282","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_283","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_284","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_285","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_286","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_287","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_288","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_289","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_29","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_290","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_291","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_292","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_293","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_294","chromosome","plasmid","unclassified",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_295","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_296","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_297","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_298","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_299","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_3","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_30","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_300","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_301","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_302","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_303","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_304","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_305","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_306","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_307","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_308","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_309","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_31","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_310","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_311","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_312","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_313","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_314","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_315","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_316","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_317","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_318","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_319","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_32","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_320","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_321","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_322","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_323","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_324","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_325","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_326","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_327","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_328","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_329","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_33","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_330","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_331","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_332","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_333","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_334","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_335","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_336","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_337","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_338","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_339","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_34","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_340","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_341","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_342","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_343","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_344","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_345","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_346","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_347","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_348","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_349","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_35","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_350","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_351","chromosome","plasmid","unclassified",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_352","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_353","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_354","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_355","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_356","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_357","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_358","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_359","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_36","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_360","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_361","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_362","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_363","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_364","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_365","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_366","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_367","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_368","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_369","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_37","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_370","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_371","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_372","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_373","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_374","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_375","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_376","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_377","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_378","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_379","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_38","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_380","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_381","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_382","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_383","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_384","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_385","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_386","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_387","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_388","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_389","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_39","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_390","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_391","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_392","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_393","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_394","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_395","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_396","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_397","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_398","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_399","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_4","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_40","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_400","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_401","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_402","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_403","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_404","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_405","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_406","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_407","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_408","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_409","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_41","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_410","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_411","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_412","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_413","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_414","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_415","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_416","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_417","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_418","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_419","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_42","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_420","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_421","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_422","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_423","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_424","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_425","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_426","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_427","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_428","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_429","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_43","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_430","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_431","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_432","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_433","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_434","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_435","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_436","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_437","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_438","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_439","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_44","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_440","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_441","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_442","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_443","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_444","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_445","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_446","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_447","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_448","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_449","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_45","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013812225.1_ASM1381222v1_450","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_451","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_452","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_453","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_454","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_455","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_456","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_457","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_458","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_459","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_46","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_460","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_461","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_462","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_463","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_464","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_465","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_466","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_467","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_468","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_469","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_47","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_470","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_471","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_472","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_473","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_474","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_475","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_476","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_477","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_478","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_479","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_48","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_480","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_481","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_482","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_483","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_484","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_485","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_486","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_487","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_488","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_489","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_49","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_490","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_491","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_492","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_493","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_494","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_495","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_496","chromosome","chromosome","plasmid",1,"chromosome"
"GCA_013812225.1_ASM1381222v1_497","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_498","chromosome","chromosome","unclassified",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_499","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_5","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_50","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_51","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_52","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_53","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_54","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_55","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_56","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_57","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_58","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_59","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_6","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_60","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_61","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_62","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_63","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_64","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_65","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_66","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_67","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_68","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_69","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_7","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_70","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_71","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_72","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_73","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_74","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_75","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_76","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_77","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_78","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013812225.1_ASM1381222v1_79","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_8","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_80","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_81","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_82","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_83","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_84","plasmid","plasmid","plasmid",3,"plasmid"
"GCA_013812225.1_ASM1381222v1_85","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_86","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_87","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_88","chromosome","plasmid","plasmid",2,"plasmid"
"GCA_013812225.1_ASM1381222v1_89","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_9","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_90","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_91","chromosome","chromosome","chromosome",0,"chromosome"
"GCA_013812225.1_ASM1381222v1_92","chromosome","chromosome","chromosome",0,"chromosome"
