"contig_name","platon","rfplasmid","plascope","plasmid_count","classification"
"GCA-013885155.1-ASM1388515v1_202109200955_9_length_188340_cov_13.920978","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_1_length_1750653_cov_22.743024","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_10_length_41431_cov_22.066604","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_11_length_29925_cov_22.959158","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_12_length_4467_cov_21.731797","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_13_length_1778_cov_151.420351","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_14_length_1493_cov_151.689605","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_15_length_1069_cov_155.121019","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_16_length_950_cov_39.818955","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_17_length_704_cov_95.727903","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_18_length_585_cov_63.303493","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_19_length_556_cov_43.559441","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_2_length_781161_cov_21.777797","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_3_length_708971_cov_22.427217","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_4_length_705105_cov_22.024595","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_5_length_244494_cov_22.253897","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_6_length_226709_cov_22.287688","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_7_length_128355_cov_22.713300","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013885915.1-ASM1388591v1_202109200955_8_length_110007_cov_18.224199","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013885915.1-ASM1388591v1_202109200955_9_length_97207_cov_22.724454","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_1_length_594340_cov_18.448156","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_10_length_223108_cov_19.745032","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_11_length_163535_cov_18.162458","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_12_length_154016_cov_19.407852","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_13_length_144778_cov_19.714499","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_14_length_136329_cov_19.500727","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_15_length_121815_cov_20.250518","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_16_length_105960_cov_19.333714","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013886475.1-ASM1388647v1_202109200955_17_length_103916_cov_19.155026","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_18_length_92269_cov_18.534165","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013886475.1-ASM1388647v1_202109200955_19_length_91434_cov_20.443405","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_2_length_451628_cov_19.942268","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_20_length_86697_cov_19.062978","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_21_length_84646_cov_17.822040","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_22_length_68961_cov_19.917061","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_23_length_44096_cov_19.815074","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_24_length_36009_cov_21.207597","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_25_length_34146_cov_20.192422","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_26_length_30122_cov_19.703117","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_27_length_10550_cov_20.396815","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_28_length_10134_cov_21.611372","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_29_length_7269_cov_19.119854","chromosome","chromosome","plasmid",1,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_3_length_449601_cov_17.846234","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_30_length_4798_cov_1988.911796","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013886475.1-ASM1388647v1_202109200955_31_length_3223_cov_19.466731","chromosome","chromosome","plasmid",1,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_32_length_2974_cov_24.022129","plasmid","chromosome","plasmid",2,"plasmid"
"GCA-013886475.1-ASM1388647v1_202109200955_33_length_2955_cov_19.565064","chromosome","plasmid","plasmid",2,"plasmid"
"GCA-013886475.1-ASM1388647v1_202109200955_34_length_1874_cov_141.357184","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_35_length_1342_cov_141.292181","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_36_length_1096_cov_78.310630","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_37_length_1046_cov_68.050054","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_38_length_1045_cov_38.001089","plasmid","chromosome","plasmid",2,"plasmid"
"GCA-013886475.1-ASM1388647v1_202109200955_39_length_870_cov_137.388964","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_4_length_390214_cov_18.594193","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_40_length_723_cov_21.010067","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_41_length_696_cov_35.391916","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_42_length_647_cov_40.611538","chromosome","chromosome","plasmid",1,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_43_length_591_cov_39.711207","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_44_length_586_cov_81.283224","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_45_length_528_cov_41.615960","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_46_length_516_cov_37.655527","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_47_length_504_cov_135.185676","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_5_length_359592_cov_19.862704","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_6_length_311174_cov_20.267455","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_7_length_276634_cov_19.376537","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_8_length_270921_cov_19.386164","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886475.1-ASM1388647v1_202109200955_9_length_251372_cov_19.272575","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_1_length_657537_cov_19.333786","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_10_length_228277_cov_19.014258","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_11_length_185242_cov_19.725873","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_12_length_132904_cov_19.706305","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_13_length_88318_cov_20.049234","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_14_length_82740_cov_20.297471","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_15_length_78877_cov_19.534083","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_16_length_78140_cov_62.043903","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013886595.1-ASM1388659v1_202109200955_17_length_62808_cov_19.239419","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_18_length_61060_cov_19.795251","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_19_length_59603_cov_19.768629","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_2_length_510211_cov_19.609960","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_20_length_43869_cov_19.585524","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_21_length_31123_cov_20.325719","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_22_length_30273_cov_130.020666","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013886595.1-ASM1388659v1_202109200955_23_length_28584_cov_19.418737","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_24_length_26316_cov_19.944022","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_25_length_22936_cov_19.407690","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_26_length_20116_cov_19.264696","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_27_length_17414_cov_19.973043","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_28_length_12514_cov_20.731493","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_29_length_11213_cov_19.284683","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_3_length_446714_cov_19.071126","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_30_length_10204_cov_20.009030","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_31_length_7630_cov_20.444356","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_32_length_4612_cov_19.712598","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_33_length_1986_cov_138.488973","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013886595.1-ASM1388659v1_202109200955_34_length_1954_cov_40.991790","chromosome","plasmid","unclassified",1,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_35_length_1689_cov_45.896287","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_36_length_1615_cov_20.666667","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_37_length_1522_cov_19.822939","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_38_length_1426_cov_24.076212","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_39_length_1294_cov_16.764353","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_4_length_429917_cov_19.079639","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_40_length_1284_cov_207.532411","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_41_length_1220_cov_57.997255","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_42_length_1197_cov_136.371028","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_43_length_1165_cov_82.641618","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_44_length_1062_cov_34.052406","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_45_length_902_cov_133.975484","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_46_length_784_cov_128.343988","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_47_length_728_cov_136.134775","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_48_length_695_cov_22.554577","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_49_length_641_cov_70.854086","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_5_length_410334_cov_19.752949","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_50_length_639_cov_35.404297","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_51_length_592_cov_17.944086","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_52_length_572_cov_54.997753","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_53_length_569_cov_37.445701","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_54_length_536_cov_34.422983","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_55_length_518_cov_131.534527","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_56_length_510_cov_19.156658","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_6_length_325424_cov_19.681657","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_7_length_293809_cov_19.731488","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_8_length_269739_cov_19.615492","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886595.1-ASM1388659v1_202109200955_9_length_238787_cov_19.293459","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_1_length_1054124_cov_20.236454","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_10_length_172652_cov_21.121733","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_11_length_135770_cov_21.626107","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_12_length_89579_cov_20.472790","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_13_length_88757_cov_22.095036","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_14_length_82428_cov_19.926623","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_15_length_53800_cov_36.544557","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013886735.1-ASM1388673v1_202109200955_16_length_31390_cov_20.095512","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_17_length_30822_cov_22.141880","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_18_length_26320_cov_21.819799","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_19_length_15752_cov_20.314755","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_2_length_668159_cov_21.256356","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_20_length_10108_cov_20.369402","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_21_length_7384_cov_21.042028","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_22_length_4685_cov_22.677271","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_23_length_3026_cov_19.058641","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_24_length_2946_cov_134.251508","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_25_length_1258_cov_86.944297","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_26_length_1058_cov_153.004296","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_27_length_1044_cov_36.105780","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_28_length_815_cov_110.494186","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_29_length_768_cov_37.964119","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_3_length_663999_cov_21.138650","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_30_length_699_cov_149.998252","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_31_length_622_cov_57.430303","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_32_length_596_cov_35.665245","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_33_length_572_cov_39.157303","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_4_length_512106_cov_21.209804","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_5_length_335905_cov_19.955956","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_6_length_292989_cov_20.780316","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_7_length_248666_cov_20.450106","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_8_length_184902_cov_20.869701","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013886735.1-ASM1388673v1_202109200955_9_length_184849_cov_20.383674","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_1_length_557167_cov_14.986859","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_10_length_210758_cov_15.160575","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_11_length_210107_cov_15.587675","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_12_length_185289_cov_15.677817","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_13_length_159497_cov_15.227866","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_14_length_141699_cov_15.652113","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_15_length_135336_cov_15.351707","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_16_length_118752_cov_15.283254","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_17_length_105936_cov_15.699704","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_18_length_92108_cov_15.970657","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_19_length_66674_cov_16.064436","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_2_length_454528_cov_15.670071","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_20_length_64247_cov_44.145025","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013888235.1-ASM1388823v1_202109200955_21_length_52506_cov_15.564673","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_22_length_47296_cov_15.179694","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_23_length_47291_cov_16.040730","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_24_length_45202_cov_16.057327","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_25_length_40926_cov_15.961592","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_26_length_31123_cov_16.211640","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_27_length_26394_cov_16.322724","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_28_length_25228_cov_18.677264","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_29_length_8167_cov_15.769652","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_3_length_329757_cov_14.981006","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_30_length_7707_cov_16.874274","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_31_length_6282_cov_34.726726","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_32_length_5497_cov_15.119181","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_33_length_4646_cov_15.710555","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_34_length_3738_cov_17.116034","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_35_length_3651_cov_1700.583144","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013888235.1-ASM1388823v1_202109200955_36_length_3387_cov_14.719939","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_37_length_3046_cov_13.779376","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_38_length_2571_cov_106.747545","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_39_length_1469_cov_110.402385","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_4_length_327651_cov_15.492984","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_40_length_1223_cov_47.507299","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_41_length_1090_cov_141.500519","chromosome","chromosome","unclassified",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_42_length_956_cov_29.425814","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_43_length_865_cov_29.098916","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_44_length_750_cov_44.465490","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_45_length_660_cov_34.140713","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_46_length_639_cov_32.669922","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_47_length_620_cov_19.492901","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_48_length_612_cov_14.094845","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_49_length_562_cov_103.951724","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_5_length_280701_cov_15.591847","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_50_length_542_cov_47.267470","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_51_length_522_cov_30.949367","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_52_length_501_cov_16.101604","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_6_length_256765_cov_15.348125","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_7_length_252180_cov_15.521866","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_8_length_242394_cov_15.719339","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888235.1-ASM1388823v1_202109200955_9_length_235801_cov_15.737353","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_1_length_728227_cov_19.805402","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_10_length_135504_cov_20.432991","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_11_length_132220_cov_19.994057","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_12_length_97086_cov_20.581256","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_13_length_87667_cov_31.514605","plasmid","plasmid","plasmid",3,"plasmid"
"GCA-013888615.1-ASM1388861v1_202109200955_14_length_75861_cov_18.008345","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_15_length_30187_cov_20.362741","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_16_length_30052_cov_19.167920","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_17_length_26393_cov_20.650918","chromosome","chromosome","chromosome",0,"chromosome"
"GCA-013888615.1-ASM1388861v1_202109200955_18_length_6651_cov_19.282532","chromosome","plasmid","unclassified",1,"chromosome"
