GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,125
GCA_014109005.1_ASM1410900v1,plasmid_AB685,CP058051.1,106
GCA_014109005.1_ASM1410900v1,plasmid_novel_83f4d7aa23b8b47945b77d81f8735307,CP058047.1,78
GCA_014109005.1_ASM1410900v1,plasmid_AD465,CP058050.1,100
GCA_014109005.1_ASM1410900v1,plasmid_AD167,CP058049.1,80
GCA_014109005.1_ASM1410900v1,plasmid_AD167,CP058046.1,117
GCA_014109005.1_ASM1410900v1,plasmid_AD167,CP058046.1,117
GCA_014109005.1_ASM1410900v1,plasmid_AD167,CP058046.1,117
GCA_014109005.1_ASM1410900v1,plasmid_AD167,CP058046.1,117
GCA_014109005.1_ASM1410900v1,plasmid_AD167,CP058046.1,117
GCA_014109005.1_ASM1410900v1,plasmid_AD167,CP058046.1,117
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,68
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,81
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,90
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,95
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,97
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,107
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058047.1,107
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058047.1,107
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058046.1,108
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,108
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,112
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,118
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058046.1,118
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058046.1,118
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,120
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058047.1,85
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,99
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,99
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058047.1,115
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,115
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,115
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,115
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,115
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,115
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058047.1,119
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058047.1,119
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,119
GCA_014169695.1_ASM1416969v1,plasmid_AB060,AP022250.1,92
GCA_014169695.1_ASM1416969v1,plasmid_AD487,AP022251.1,97
GCA_014169695.1_ASM1416969v1,plasmid_AA176,AP022246.1,42
GCA_014169695.1_ASM1416969v1,plasmid_AA176,AP022246.1,69
GCA_014169695.1_ASM1416969v1,plasmid_AA176,AP022246.1,86
GCA_014169695.1_ASM1416969v1,plasmid_AA176,AP022245.1,89
GCA_014169695.1_ASM1416969v1,plasmid_AA176,AP022246.1,90
GCA_014169695.1_ASM1416969v1,plasmid_AA176,AP022245.1,121
GCA_014169695.1_ASM1416969v1,plasmid_AA176,AP022245.1,130
GCA_014169695.1_ASM1416969v1,plasmid_AA176,AP022246.1,130
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,74
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,79
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,81
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,82
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,82
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,93
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,94
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,96
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,99
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,101
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,108
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,110
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,111
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,112
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,117
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,119
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,120
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,125
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,125
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,131
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,132
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,132
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,135
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,135
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,137
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,138
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,139
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,140
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,141
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,142
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,60
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,72
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022245.1,103
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,104
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022246.1,105
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022247.1,105
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,105
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,109
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,114
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022247.1,124
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022245.1,124
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022246.1,124
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,124
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,143
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,34
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,47
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,48
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,51
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,59
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,68
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,76
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,76
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,76
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,77
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,77
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,77
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,77
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,77
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,85
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,86
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,88
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,88
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,88
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,89
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,91
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,91
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,94
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,97
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,98
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,99
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,99
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,105
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,53
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,53
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,61
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,62
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,63
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,66
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,67
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,72
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,74
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,75
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,79
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,79
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022171.1,80
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,87
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,92
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,92
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022171.1,95
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,95
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022171.1,95
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,101
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,101
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,103
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,104
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,107
GCA_014169435.1_ASM1416943v1,plasmid_AA336,AP022172.1,107
GCA_014169435.1_ASM1416943v1,plasmid_AE971,AP022171.1,83
GCA_014169435.1_ASM1416943v1,plasmid_AE971,AP022171.1,83
GCA_013886475.1_ASM1388647v1,plasmid_AA304,CP057571.1,22
GCA_013886475.1_ASM1388647v1,plasmid_AA304,CP057571.1,33
GCA_013886475.1_ASM1388647v1,plasmid_AB442,CP057573.1,39
GCA_013886475.1_ASM1388647v1,plasmid_AB002,CP057572.1,21
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057952.1,20
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057952.1,27
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057951.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057951.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057951.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057952.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057951.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057951.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057952.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057951.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057951.1,57
GCA_013900025.1_ASM1390002v1,plasmid_AA304,CP057951.1,57
GCA_013785665.1_ASM1378566v1,plasmid_AF232,CP056564.1,45
GCA_013785665.1_ASM1378566v1,plasmid_AF232,CP056564.1,52
GCA_013785665.1_ASM1378566v1,plasmid_AF232,CP056564.1,53
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,32
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,33
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,38
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,39
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,41
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,41
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,44
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,49
GCA_013889395.1_ASM1388939v1,plasmid_AD672,CP057612.1,49
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057613.1,15
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057612.1,26
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057612.1,31
GCA_013889395.1_ASM1388939v1,plasmid_AA302,CP057613.1,31
GCA_013819985.1_ASM1381998v1,plasmid_AF232,CP057225.1,51
GCA_013819985.1_ASM1381998v1,plasmid_AF232,CP057225.1,52
GCA_013819985.1_ASM1381998v1,plasmid_AF232,CP057225.1,58
GCA_013819985.1_ASM1381998v1,plasmid_AB448,CP057227.1,43
GCA_013819985.1_ASM1381998v1,plasmid_AB239,CP057228.1,47
GCA_014170595.1_ASM1417059v1,plasmid_AA319,CP059905.1,33
GCA_014170595.1_ASM1417059v1,plasmid_AA319,CP059905.1,58,1,6188
GCA_014170595.1_ASM1417059v1,plasmid_AA319,CP059906.1,58,6189,7251
GCA_014170595.1_ASM1417059v1,plasmid_AA319,CP059905.1,65
GCA_014170595.1_ASM1417059v1,plasmid_AA319,CP059905.1,95
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,29
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,46
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,52
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,59
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,72
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,73
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,73
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,74
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,74
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,74
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,74
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,74
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,74
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,74
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,74
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059905.1,79
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,80
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,81
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,81
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059904.1,84
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,84
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059905.1,91
GCA_014170595.1_ASM1417059v1,plasmid_AA474,CP059906.1,91
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059905.1,37
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059905.1,39
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,47
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,47
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059905.1,48
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059905.1,60
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,61
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,61
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059905.1,68
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,97
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,97
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,97
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,97
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,97
GCA_014170595.1_ASM1417059v1,plasmid_AA175,CP059904.1,103
GCA_013886595.1_ASM1388659v1,plasmid_AA619,CP057579.1,31
GCA_013886595.1_ASM1388659v1,plasmid_AA619,CP057579.1,50
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057578.1,20
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057577.1,47
GCA_013886595.1_ASM1388659v1,plasmid_AA302,CP057577.1,47
GCA_013888235.1_ASM1388823v1,plasmid_AA302,CP057601.1,21
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,17
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,31
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,35
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,64
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,66
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057278.1,67
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,69
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,70
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,72
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,81
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,82
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057278.1,82
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,82
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,86
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,91
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,95
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,95
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,95
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,95
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,95
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,98
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,98
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057276.1,98
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057278.1,99
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,99
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,102
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,102
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,105
GCA_013822575.1_ASM1382257v1,plasmid_AA998,CP057277.1,106
GCA_013822575.1_ASM1382257v1,plasmid_novel_34c9d7e6f53312dc19390e1c97ab862a,CP057278.1,53
GCA_013822575.1_ASM1382257v1,plasmid_novel_34c9d7e6f53312dc19390e1c97ab862a,CP057276.1,56
GCA_013822575.1_ASM1382257v1,plasmid_novel_34c9d7e6f53312dc19390e1c97ab862a,CP057278.1,62
GCA_013822575.1_ASM1382257v1,plasmid_novel_34c9d7e6f53312dc19390e1c97ab862a,CP057276.1,94
GCA_013822575.1_ASM1382257v1,plasmid_novel_34c9d7e6f53312dc19390e1c97ab862a,CP057276.1,94
GCA_013822575.1_ASM1382257v1,plasmid_novel_34c9d7e6f53312dc19390e1c97ab862a,CP057276.1,94
GCA_013822575.1_ASM1382257v1,plasmid_AA516,CP057279.1,76
GCA_013822575.1_ASM1382257v1,plasmid_AA516,CP057279.1,83
GCA_013822575.1_ASM1382257v1,plasmid_AA521,CP057280.1,87
GCA_013898135.1_ASM1389813v1,plasmid_AB685,CP057778.1,68
GCA_013898135.1_ASM1389813v1,plasmid_AC977,CP057780.1,34
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057781.1,53
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,71
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,71
GCA_013898135.1_ASM1389813v1,plasmid_AA161,CP057778.1,71
GCA_013898135.1_ASM1389813v1,plasmid_AA316,CP057779.1,26
GCA_013898135.1_ASM1389813v1,plasmid_AF190,CP057778.1,55
GCA_013898135.1_ASM1389813v1,plasmid_AF190,CP057778.1,57
GCA_013898135.1_ASM1389813v1,plasmid_AF190,CP057778.1,57
GCA_013898135.1_ASM1389813v1,plasmid_AF190,CP057778.1,59
GCA_013898135.1_ASM1389813v1,plasmid_AF190,CP057778.1,64
GCA_013898135.1_ASM1389813v1,plasmid_AF190,CP057778.1,73
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048868.1,43
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048868.1,46
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048868.1,59
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,67
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,85
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,89
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,94
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,94
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048868.1,94
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,94
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048868.1,94
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,94
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048868.1,94
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048868.1,100
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,100
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,114
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,114
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,114
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,114
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,114
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,114
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,115
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,115
GCA_014131615.1_ASM1413161v1,plasmid_AA171,CP048867.1,115
GCA_014131615.1_ASM1413161v1,plasmid_AA179,CP048867.1,53
GCA_014131615.1_ASM1413161v1,plasmid_AA179,CP048868.1,55
GCA_014131615.1_ASM1413161v1,plasmid_AA179,CP048868.1,98
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048869.1,28
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048867.1,124
GCA_014131615.1_ASM1413161v1,plasmid_AE928,CP048868.1,124
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,39
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,57
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,64
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,68
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,73
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048867.1,79
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,97
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048867.1,97
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,99
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,105
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048867.1,105
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,110
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,111
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048867.1,113
GCA_014131615.1_ASM1413161v1,plasmid_AA352,CP048868.1,113
GCA_013790245.1_ASM1379024v1,plasmid_AB685,CP056807.1,132
GCA_013790245.1_ASM1379024v1,plasmid_AA476,CP056802.1,95
GCA_013790245.1_ASM1379024v1,plasmid_AA667,CP056803.1,83
GCA_013790245.1_ASM1379024v1,plasmid_AA667,CP056800.1,85
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,30
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,48
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,68
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,129
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,129
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056801.1,129
GCA_013790245.1_ASM1379024v1,plasmid_AA747,CP056800.1,129
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056802.1,21
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056803.1,89
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056800.1,119
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056800.1,125
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056800.1,125
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056800.1,125
GCA_013790245.1_ASM1379024v1,plasmid_AA474,CP056800.1,125
GCA_013790245.1_ASM1379024v1,plasmid_AC512,CP056803.1,87
GCA_013790245.1_ASM1379024v1,plasmid_AC512,CP056803.1,93
GCA_013790245.1_ASM1379024v1,plasmid_AB238,CP056806.1,124
GCA_013790245.1_ASM1379024v1,plasmid_AA351,CP056803.1,64
GCA_013790245.1_ASM1379024v1,plasmid_AA351,CP056800.1,105
GCA_013790245.1_ASM1379024v1,plasmid_AA977,CP056805.1,101
GCA_013790245.1_ASM1379024v1,plasmid_AB446,CP056804.1,100
GCA_013732175.1_ASM1373217v1,plasmid_AB444,CP056319.1,52
GCA_013732175.1_ASM1373217v1,plasmid_AA971,CP056318.1,51
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056317.1,27
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056316.1,69
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056317.1,69
GCA_013732175.1_ASM1373217v1,plasmid_AA552,CP056316.1,73
GCA_013732175.1_ASM1373217v1,plasmid_AA172,CP056316.1,36
GCA_013732175.1_ASM1373217v1,plasmid_AA172,CP056316.1,53
GCA_013732175.1_ASM1373217v1,plasmid_AA172,CP056316.1,58
GCA_013732175.1_ASM1373217v1,plasmid_AA172,CP056316.1,71
GCA_013732175.1_ASM1373217v1,plasmid_AA172,CP056316.1,77
GCA_013732175.1_ASM1373217v1,plasmid_AA172,CP056315.1,77
GCA_013732175.1_ASM1373217v1,plasmid_AA579,CP056320.1,60
GCA_013732175.1_ASM1373217v1,plasmid_AA336,CP056316.1,42
GCA_013732175.1_ASM1373217v1,plasmid_AA336,CP056316.1,46
GCA_013732175.1_ASM1373217v1,plasmid_AA336,CP056316.1,48
GCA_013732175.1_ASM1373217v1,plasmid_AA336,CP056315.1,70
GCA_013732175.1_ASM1373217v1,plasmid_AA336,CP056315.1,70
GCA_013732175.1_ASM1373217v1,plasmid_AA336,CP056315.1,70
