"contig_name","platon","rfplasmid","plascope","plasmid_count","classification"
"ECO-JSC-RGN-103871_202103232141_78_length_740_cov_56.610860","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103871_202103232141_79_length_731_cov_54.195719","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103871_202103232141_8_length_191127_cov_29.890940","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103871_202103232141_80_length_697_cov_24.883871","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103871_202103232141_81_length_668_cov_72.214890","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103871_202103232141_82_length_623_cov_25.624542","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103871_202103232141_83_length_608_cov_30.747646","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103871_202103232141_84_length_540_cov_105.377970","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103871_202103232141_85_length_502_cov_97.475294","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103871_202103232141_9_length_190771_cov_28.049461","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_1_length_292383_cov_17.872048","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_10_length_143000_cov_18.231096","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_100_length_4380_cov_21.529166","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_101_length_4303_cov_23.475627","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_102_length_4269_cov_21.578483","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_103_length_4157_cov_46.229657","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_104_length_3749_cov_15.011166","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_105_length_3681_cov_23.145117","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_106_length_3570_cov_62.287718","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_107_length_3465_cov_23.342975","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_108_length_3441_cov_42.284185","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_109_length_3314_cov_17.451653","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_11_length_141799_cov_17.366280","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_110_length_3244_cov_24.721819","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_111_length_3199_cov_22.899103","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_112_length_3117_cov_17.460526","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_113_length_3064_cov_21.512220","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_114_length_2968_cov_19.970253","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_115_length_2888_cov_22.374244","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_116_length_2814_cov_46.458166","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_117_length_2764_cov_42.848158","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_118_length_2764_cov_23.128396","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_119_length_2754_cov_16.367576","plasmid","plasmid","unclassified",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_12_length_138104_cov_17.947662","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_120_length_2664_cov_24.610746","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_121_length_2663_cov_102.278036","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_122_length_2662_cov_23.203868","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_123_length_2581_cov_117.012780","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_124_length_2458_cov_49.217556","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_125_length_2337_cov_21.776549","plasmid","plasmid","unclassified",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_126_length_2237_cov_25.337500","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_127_length_2234_cov_36.272137","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_128_length_2190_cov_64.278751","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_129_length_2075_cov_17.036036","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_13_length_136063_cov_17.467305","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_130_length_2043_cov_42.618006","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_131_length_1976_cov_25.905213","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_132_length_1877_cov_19.129444","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_133_length_1793_cov_29.099650","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_134_length_1710_cov_22.643601","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_135_length_1657_cov_27.879747","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_136_length_1649_cov_28.256361","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_137_length_1629_cov_5.671392","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_138_length_1594_cov_53.100857","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_139_length_1588_cov_38.851092","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_14_length_114264_cov_17.304728","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_140_length_1563_cov_13.922611","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_141_length_1531_cov_38.340440","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_142_length_1472_cov_21.432975","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_143_length_1443_cov_94.040996","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_144_length_1436_cov_49.548197","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_145_length_1412_cov_16.940824","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_146_length_1368_cov_44.694810","plasmid","chromosome","unclassified",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_147_length_1188_cov_17.090009","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_148_length_1134_cov_49.083254","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_149_length_1127_cov_47.180000","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_15_length_112650_cov_17.859886","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_150_length_1079_cov_22.450100","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_151_length_1078_cov_66.201798","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_152_length_1070_cov_18.715005","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_153_length_1034_cov_19.000000","plasmid","plasmid","unclassified",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_154_length_1000_cov_50.282774","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_155_length_978_cov_15.704772","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_156_length_968_cov_50.354658","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_157_length_963_cov_26.612867","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_158_length_959_cov_40.547619","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_159_length_942_cov_10.408092","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_16_length_112249_cov_17.714501","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_160_length_929_cov_18.208920","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_161_length_911_cov_44.712230","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_162_length_905_cov_32.783816","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_163_length_895_cov_74.255501","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_164_length_894_cov_39.411261","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_165_length_892_cov_39.051534","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_166_length_879_cov_18.310474","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_167_length_874_cov_36.223338","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_168_length_859_cov_16.370844","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_169_length_854_cov_16.872587","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_17_length_110590_cov_17.108331","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_170_length_834_cov_24.706737","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_171_length_830_cov_40.479416","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_172_length_811_cov_39.091281","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_173_length_796_cov_39.678720","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_174_length_786_cov_22.427362","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_175_length_783_cov_16.124646","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_176_length_748_cov_307.943368","chromosome","plasmid","unclassified",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_177_length_740_cov_35.099548","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_178_length_731_cov_87.281346","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_179_length_717_cov_66.796875","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_18_length_109379_cov_17.930020","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_180_length_716_cov_44.902973","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_181_length_696_cov_69.399031","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_182_length_695_cov_75.996764","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_183_length_686_cov_15.658456","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_184_length_672_cov_60.594958","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_185_length_661_cov_48.885274","chromosome","plasmid","unclassified",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_186_length_653_cov_87.796875","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_187_length_653_cov_20.866319","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_188_length_652_cov_61.786087","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_189_length_642_cov_76.228319","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_19_length_102047_cov_17.040286","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_190_length_639_cov_20.211744","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_191_length_636_cov_18.470483","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_192_length_622_cov_19.550459","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_193_length_622_cov_17.216514","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_194_length_610_cov_15.395872","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_195_length_602_cov_74.478095","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_196_length_582_cov_22.441584","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_197_length_572_cov_48.913131","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_198_length_571_cov_20.149798","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_199_length_553_cov_36.397059","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_2_length_249385_cov_17.156216","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_20_length_97589_cov_17.923384","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_200_length_546_cov_19.236674","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_201_length_544_cov_48.723769","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_202_length_540_cov_67.665948","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_203_length_540_cov_34.624190","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_204_length_538_cov_72.618221","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_205_length_538_cov_31.826464","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_206_length_515_cov_28.200913","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_207_length_511_cov_15.739631","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_208_length_502_cov_18.741176","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_21_length_94736_cov_18.193843","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_22_length_89047_cov_17.764820","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_23_length_87934_cov_20.111442","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_24_length_84303_cov_16.023603","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_25_length_80708_cov_27.937654","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_26_length_77316_cov_17.003755","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_27_length_75772_cov_18.314089","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_28_length_75708_cov_17.440243","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_29_length_74490_cov_18.111325","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_3_length_226395_cov_17.912455","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_30_length_60456_cov_18.204011","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_31_length_55645_cov_17.063166","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_32_length_53326_cov_17.887979","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_33_length_47871_cov_18.883458","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_34_length_46317_cov_17.942885","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_35_length_44386_cov_16.502494","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_36_length_43042_cov_19.269219","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_37_length_41383_cov_19.250908","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_38_length_41284_cov_18.316864","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_39_length_39909_cov_16.970576","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_4_length_191127_cov_17.796331","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_40_length_39578_cov_18.033316","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_41_length_36847_cov_19.473484","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_42_length_35116_cov_17.812980","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_43_length_32628_cov_17.227121","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_44_length_32219_cov_20.828915","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_45_length_30872_cov_20.054944","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_46_length_30845_cov_18.226112","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_47_length_29945_cov_18.147449","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_48_length_27503_cov_20.698388","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_49_length_27075_cov_16.695200","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_5_length_181342_cov_17.133661","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_50_length_24825_cov_17.462098","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_51_length_22817_cov_18.068777","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_52_length_22647_cov_22.621932","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_53_length_22633_cov_40.914701","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_54_length_22622_cov_16.037658","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_55_length_19924_cov_24.185015","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_56_length_19507_cov_19.232939","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_57_length_16820_cov_16.596488","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_58_length_16803_cov_18.129021","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_59_length_14957_cov_16.384073","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_6_length_169715_cov_17.558371","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_60_length_14638_cov_22.414120","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_61_length_14171_cov_25.651838","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_62_length_13725_cov_22.565944","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_63_length_12584_cov_18.516271","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_64_length_12476_cov_17.917735","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_65_length_12176_cov_24.432680","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_66_length_11720_cov_17.469123","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_67_length_11463_cov_20.321096","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_68_length_11204_cov_19.933225","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_69_length_11069_cov_29.648654","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_7_length_165218_cov_16.748027","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_70_length_11067_cov_19.525842","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_71_length_10907_cov_19.368329","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_72_length_10888_cov_27.238553","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_73_length_10702_cov_22.553694","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_74_length_10678_cov_16.811150","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_75_length_10676_cov_21.859326","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_76_length_10152_cov_17.526253","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_77_length_10131_cov_23.352994","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_78_length_10006_cov_17.860510","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_79_length_9634_cov_46.326253","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_8_length_146107_cov_17.537725","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_80_length_9580_cov_14.762917","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_81_length_9560_cov_21.273437","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_82_length_8686_cov_21.996399","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_83_length_8322_cov_19.647180","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_84_length_8176_cov_17.840598","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_85_length_7048_cov_361.414431","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_86_length_6746_cov_26.659919","chromosome","plasmid","chromosome",1,"chromosome"
"ECO-JSC-RGN-103881_202103232141_87_length_6703_cov_42.265469","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_88_length_6291_cov_45.807370","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_89_length_6151_cov_19.696411","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_9_length_145923_cov_18.129102","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_90_length_5831_cov_25.779632","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_91_length_5459_cov_22.201784","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_92_length_5435_cov_23.088652","chromosome","plasmid","plasmid",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_93_length_5243_cov_302.115950","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_94_length_5135_cov_62.963227","plasmid","plasmid","unclassified",2,"plasmid"
"ECO-JSC-RGN-103881_202103232141_95_length_5060_cov_57.545856","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_96_length_4977_cov_20.167755","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_97_length_4732_cov_141.477766","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103881_202103232141_98_length_4545_cov_44.772381","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103881_202103232141_99_length_4544_cov_26.361988","plasmid","plasmid","plasmid",3,"plasmid"
"ECO-JSC-RGN-103882_202103232141_1_length_245485_cov_19.163206","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_10_length_137959_cov_23.978641","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_100_length_2248_cov_33.755412","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_101_length_2232_cov_34.652900","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_102_length_2135_cov_6.188047","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_103_length_1928_cov_44.957320","chromosome","chromosome","plasmid",1,"chromosome"
"ECO-JSC-RGN-103882_202103232141_104_length_1892_cov_14.206612","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_105_length_1530_cov_22.894701","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_106_length_1473_cov_56.526504","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_107_length_1438_cov_4.003674","plasmid","chromosome","plasmid",2,"plasmid"
"ECO-JSC-RGN-103882_202103232141_108_length_1432_cov_24.904059","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_109_length_1427_cov_15.582222","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_11_length_135977_cov_23.856012","chromosome","chromosome","chromosome",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_110_length_1413_cov_4.167665","chromosome","chromosome","unclassified",0,"chromosome"
"ECO-JSC-RGN-103882_202103232141_111_length_1411_cov_39.748126","chromosome","chromosome","chromosome",0,"chromosome"
