"contig_name","final_result"
"SRR13182991_202105251828_310_length_923_cov_76.408291","chromosome"
"SRR13182991_202105251828_311_length_920_cov_1.905422","chromosome"
"SRR13182991_202105251828_312_length_910_cov_2.335888","chromosome"
"SRR13182991_202105251828_313_length_905_cov_1.800771","chromosome"
"SRR13182991_202105251828_314_length_905_cov_1.787918","chromosome"
"SRR13182991_202105251828_315_length_901_cov_2.198966","chromosome"
"SRR13182991_202105251828_316_length_895_cov_3.734375","chromosome"
"SRR13182991_202105251828_317_length_894_cov_279.258149","chromosome"
"SRR13182991_202105251828_318_length_893_cov_2.083551","chromosome"
"SRR13182991_202105251828_319_length_886_cov_1.982872","chromosome"
"SRR13182991_202105251828_320_length_880_cov_2.324037","chromosome"
"SRR13182991_202105251828_321_length_879_cov_1.767287","chromosome"
"SRR13182991_202105251828_322_length_876_cov_1.961282","chromosome"
"SRR13182991_202105251828_323_length_876_cov_1.686248","chromosome"
"SRR13182991_202105251828_324_length_865_cov_1.852304","chromosome"
"SRR13182991_202105251828_325_length_860_cov_3.095498","chromosome"
"SRR13182991_202105251828_326_length_858_cov_1.809850","chromosome"
"SRR13182991_202105251828_327_length_857_cov_1.717808","chromosome"
"SRR13182991_202105251828_328_length_854_cov_1.719395","chromosome"
"SRR13182991_202105251828_329_length_849_cov_1.750693","chromosome"
"SRR13182991_202105251828_330_length_848_cov_1.662968","chromosome"
"SRR13182991_202105251828_331_length_840_cov_1.685835","chromosome"
"SRR13182991_202105251828_332_length_832_cov_1.960284","chromosome"
"SRR13182991_202105251828_333_length_832_cov_1.862411","chromosome"
"SRR13182991_202105251828_334_length_830_cov_136.297297","chromosome"
"SRR13182991_202105251828_335_length_827_cov_1.652857","chromosome"
"SRR13182991_202105251828_336_length_826_cov_2.081545","chromosome"
"SRR13182991_202105251828_337_length_822_cov_2.702158","chromosome"
"SRR13182991_202105251828_338_length_819_cov_1.543353","chromosome"
"SRR13182991_202105251828_339_length_809_cov_2.036657","chromosome"
"SRR13182991_202105251828_340_length_806_cov_1.792342","chromosome"
"SRR13182991_202105251828_341_length_806_cov_1.720177","chromosome"
"SRR13182991_202105251828_342_length_804_cov_2.070901","chromosome"
"SRR13182991_202105251828_343_length_803_cov_2.205621","chromosome"
"SRR13182991_202105251828_344_length_802_cov_2.600000","chromosome"
"SRR13182991_202105251828_345_length_801_cov_2.936202","chromosome"
"SRR13182991_202105251828_346_length_792_cov_2.365414","chromosome"
"SRR13182991_202105251828_347_length_790_cov_1.930618","chromosome"
"SRR13182991_202105251828_348_length_779_cov_1.700920","chromosome"
"SRR13182991_202105251828_349_length_777_cov_2.261538","chromosome"
"SRR13182991_202105251828_350_length_777_cov_1.706154","chromosome"
"SRR13182991_202105251828_351_length_774_cov_2.115920","chromosome"
"SRR13182991_202105251828_352_length_772_cov_57.097674","chromosome"
"SRR13182991_202105251828_353_length_768_cov_1.611544","chromosome"
"SRR13182991_202105251828_354_length_765_cov_1.797806","chromosome"
"SRR13182991_202105251828_355_length_764_cov_1.937206","chromosome"
"SRR13182991_202105251828_356_length_761_cov_1.739748","chromosome"
"SRR13182991_202105251828_357_length_760_cov_56.838863","chromosome"
"SRR13182991_202105251828_358_length_759_cov_1.797468","chromosome"
"SRR13182991_202105251828_359_length_758_cov_1.944532","chromosome"
"SRR13182991_202105251828_360_length_756_cov_1.620032","chromosome"
"SRR13182991_202105251828_361_length_747_cov_2.082258","chromosome"
"SRR13182991_202105251828_362_length_745_cov_1.650485","chromosome"
"SRR13182991_202105251828_363_length_740_cov_132.199021","chromosome"
"SRR13182991_202105251828_364_length_736_cov_2.729064","chromosome"
"SRR13182991_202105251828_365_length_731_cov_1.680464","chromosome"
"SRR13182991_202105251828_366_length_731_cov_1.579470","chromosome"
"SRR13182991_202105251828_367_length_728_cov_2.387687","chromosome"
"SRR13182991_202105251828_368_length_723_cov_2.097315","chromosome"
"SRR13182991_202105251828_369_length_716_cov_1.668930","chromosome"
"SRR13182991_202105251828_370_length_715_cov_1.865646","chromosome"
"SRR13182991_202105251828_371_length_714_cov_1.720613","chromosome"
"SRR13182991_202105251828_372_length_713_cov_62.505119","chromosome"
"SRR13182991_202105251828_373_length_713_cov_1.860068","chromosome"
"SRR13182991_202105251828_374_length_707_cov_1.956897","chromosome"
"SRR13182991_202105251828_375_length_707_cov_1.708621","chromosome"
"SRR13182991_202105251828_376_length_707_cov_1.577586","chromosome"
"SRR13182991_202105251828_377_length_700_cov_2.052356","chromosome"
"SRR13182991_202105251828_378_length_700_cov_1.588133","chromosome"
"SRR13182991_202105251828_379_length_699_cov_1.622378","chromosome"
"SRR13182991_202105251828_380_length_695_cov_2.596831","chromosome"
"SRR13182991_202105251828_381_length_691_cov_1.923759","chromosome"
"SRR13182991_202105251828_382_length_689_cov_2.072954","chromosome"
"SRR13182991_202105251828_383_length_685_cov_1.854839","chromosome"
"SRR13182991_202105251828_384_length_685_cov_1.677419","chromosome"
"SRR13182991_202105251828_385_length_683_cov_2.586331","chromosome"
"SRR13182991_202105251828_386_length_679_cov_2.139493","chromosome"
"SRR13182991_202105251828_387_length_677_cov_1.630909","chromosome"
"SRR13182991_202105251828_388_length_674_cov_1.585009","chromosome"
"SRR13182991_202105251828_389_length_672_cov_1.955963","chromosome"
"SRR13182991_202105251828_390_length_672_cov_1.811009","chromosome"
"SRR13182991_202105251828_391_length_672_cov_1.809174","chromosome"
"SRR13182991_202105251828_392_length_671_cov_2.204044","chromosome"
"SRR13182991_202105251828_393_length_670_cov_2.325967","chromosome"
"SRR13182991_202105251828_394_length_668_cov_1.929760","chromosome"
"SRR13182991_202105251828_395_length_657_cov_2.701887","chromosome"
"SRR13182991_202105251828_396_length_657_cov_1.830189","chromosome"
"SRR13182991_202105251828_397_length_656_cov_1.875236","chromosome"
"SRR13182991_202105251828_398_length_655_cov_1.602273","chromosome"
"SRR13182991_202105251828_399_length_653_cov_2.619772","chromosome"
"SRR13182991_202105251828_400_length_653_cov_2.117871","chromosome"
"SRR13182991_202105251828_401_length_653_cov_2.089354","chromosome"
"SRR13182991_202105251828_402_length_651_cov_2.597328","chromosome"
"SRR13182991_202105251828_403_length_649_cov_1.812261","chromosome"
"SRR13182991_202105251828_404_length_649_cov_1.695402","chromosome"
"SRR13182991_202105251828_405_length_648_cov_2.147793","chromosome"
"SRR13182991_202105251828_406_length_648_cov_1.710173","chromosome"
"SRR13182991_202105251828_407_length_645_cov_2.362934","chromosome"
"SRR13182991_202105251828_408_length_645_cov_1.955598","chromosome"
"SRR13182991_202105251828_409_length_644_cov_1.729207","chromosome"
"SRR13182991_202105251828_410_length_644_cov_1.584139","chromosome"
"SRR13182991_202105251828_411_length_642_cov_1.867961","chromosome"
"SRR13182991_202105251828_412_length_641_cov_165.527237","chromosome"
"SRR13182991_202105251828_413_length_641_cov_1.729572","chromosome"
"SRR13182991_202105251828_414_length_640_cov_2.235867","chromosome"
"SRR13182991_202105251828_415_length_638_cov_1.708415","chromosome"
"SRR13182991_202105251828_416_length_637_cov_2.009804","chromosome"
"SRR13182991_202105251828_417_length_637_cov_1.839216","chromosome"
"SRR13182991_202105251828_418_length_635_cov_2.057087","chromosome"
"SRR13182991_202105251828_419_length_634_cov_1.877712","chromosome"
"SRR13182991_202105251828_420_length_632_cov_2.067327","chromosome"
"SRR13182991_202105251828_421_length_632_cov_1.902970","chromosome"
"SRR13182991_202105251828_422_length_630_cov_1.809145","chromosome"
"SRR13182991_202105251828_423_length_629_cov_2.033865","chromosome"
"SRR13182991_202105251828_424_length_629_cov_1.914343","chromosome"
"SRR13182991_202105251828_425_length_628_cov_1.962076","chromosome"
"SRR13182991_202105251828_426_length_627_cov_1.676000","chromosome"
"SRR13182991_202105251828_427_length_623_cov_1.985887","chromosome"
"SRR13182991_202105251828_428_length_622_cov_1.818182","chromosome"
"SRR13182991_202105251828_429_length_620_cov_2.645030","chromosome"
"SRR13182991_202105251828_430_length_618_cov_2.057026","chromosome"
"SRR13182991_202105251828_431_length_618_cov_2.004073","chromosome"
"SRR13182991_202105251828_432_length_618_cov_1.987780","chromosome"
"SRR13182991_202105251828_433_length_617_cov_2.408163","chromosome"
"SRR13182991_202105251828_434_length_617_cov_2.185714","chromosome"
"SRR13182991_202105251828_435_length_616_cov_2.613497","chromosome"
"SRR13182991_202105251828_436_length_606_cov_1.897704","chromosome"
"SRR13182991_202105251828_437_length_604_cov_2.171908","chromosome"
"SRR13182991_202105251828_438_length_603_cov_1.976891","chromosome"
"SRR13182991_202105251828_439_length_603_cov_1.674370","chromosome"
"SRR13182991_202105251828_440_length_602_cov_2.088421","chromosome"
"SRR13182991_202105251828_441_length_601_cov_1.896624","chromosome"
"SRR13182991_202105251828_442_length_600_cov_1.818182","chromosome"
"SRR13182991_202105251828_443_length_594_cov_2.158458","chromosome"
"SRR13182991_202105251828_444_length_592_cov_2.350538","chromosome"
"SRR13182991_202105251828_445_length_592_cov_1.789247","chromosome"
"SRR13182991_202105251828_446_length_590_cov_2.146868","chromosome"
"SRR13182991_202105251828_447_length_588_cov_2.381779","chromosome"
"SRR13182991_202105251828_448_length_587_cov_1.980435","chromosome"
"SRR13182991_202105251828_449_length_586_cov_2.037037","chromosome"
"SRR13182991_202105251828_450_length_585_cov_1.733624","chromosome"
"SRR13182991_202105251828_451_length_585_cov_1.596070","chromosome"
"SRR13182991_202105251828_452_length_584_cov_69.879650","chromosome"
"SRR13182991_202105251828_453_length_584_cov_1.905908","chromosome"
"SRR13182991_202105251828_454_length_584_cov_1.680525","chromosome"
"SRR13182991_202105251828_455_length_584_cov_1.612691","chromosome"
"SRR13182991_202105251828_456_length_583_cov_1.646930","chromosome"
"SRR13182991_202105251828_457_length_582_cov_68.353846","chromosome"
"SRR13182991_202105251828_458_length_579_cov_2.314159","chromosome"
"SRR13182991_202105251828_459_length_579_cov_2.181416","chromosome"
"SRR13182991_202105251828_460_length_577_cov_1.713333","chromosome"
"SRR13182991_202105251828_461_length_576_cov_1.997773","chromosome"
"SRR13182991_202105251828_462_length_574_cov_2.196868","chromosome"
"SRR13182991_202105251828_463_length_572_cov_2.265169","chromosome"
"SRR13182991_202105251828_464_length_572_cov_1.669663","chromosome"
"SRR13182991_202105251828_465_length_571_cov_2.060811","chromosome"
"SRR13182991_202105251828_466_length_571_cov_1.806306","chromosome"
"SRR13182991_202105251828_467_length_571_cov_1.621622","chromosome"
"SRR13182991_202105251828_468_length_569_cov_2.447964","chromosome"
"SRR13182991_202105251828_469_length_568_cov_2.009070","chromosome"
"SRR13182991_202105251828_470_length_567_cov_1.681818","chromosome"
"SRR13182991_202105251828_471_length_566_cov_2.519362","chromosome"
"SRR13182991_202105251828_472_length_566_cov_2.054670","chromosome"
"SRR13182991_202105251828_473_length_565_cov_2.091324","chromosome"
"SRR13182991_202105251828_474_length_565_cov_1.858447","chromosome"
"SRR13182991_202105251828_475_length_563_cov_1.772936","chromosome"
"SRR13182991_202105251828_476_length_563_cov_1.768349","chromosome"
"SRR13182991_202105251828_477_length_563_cov_1.763761","chromosome"
"SRR13182991_202105251828_478_length_562_cov_2.213793","chromosome"
"SRR13182991_202105251828_479_length_562_cov_1.724138","chromosome"
"SRR13182991_202105251828_480_length_560_cov_2.505774","chromosome"
"SRR13182991_202105251828_481_length_560_cov_1.674365","chromosome"
"SRR13182991_202105251828_482_length_558_cov_1.786543","chromosome"
"SRR13182991_202105251828_483_length_557_cov_1.851163","chromosome"
"SRR13182991_202105251828_484_length_555_cov_1.630841","chromosome"
"SRR13182991_202105251828_485_length_554_cov_1.826698","chromosome"
"SRR13182991_202105251828_486_length_553_cov_2.338028","chromosome"
"SRR13182991_202105251828_487_length_553_cov_1.809859","chromosome"
"SRR13182991_202105251828_488_length_553_cov_1.666667","chromosome"
"SRR13182991_202105251828_489_length_552_cov_2.155294","chromosome"
"SRR13182991_202105251828_490_length_550_cov_1.914894","chromosome"
"SRR13182991_202105251828_491_length_549_cov_1.933649","chromosome"
"SRR13182991_202105251828_492_length_549_cov_1.765403","chromosome"
"SRR13182991_202105251828_493_length_547_cov_1.609524","chromosome"
"SRR13182991_202105251828_494_length_546_cov_1.906921","chromosome"
"SRR13182991_202105251828_495_length_546_cov_1.687351","chromosome"
"SRR13182991_202105251828_496_length_544_cov_274.069544","chromosome"
"SRR13182991_202105251828_497_length_544_cov_2.011990","chromosome"
"SRR13182991_202105251828_498_length_542_cov_2.462651","chromosome"
"SRR13182991_202105251828_499_length_542_cov_2.351807","chromosome"
"SRR13182991_202105251828_500_length_541_cov_1.840580","chromosome"
"SRR13182991_202105251828_501_length_540_cov_109.014528","chromosome"
"SRR13182991_202105251828_502_length_540_cov_1.990315","chromosome"
"SRR13182991_202105251828_503_length_539_cov_1.878641","chromosome"
"SRR13182991_202105251828_504_length_539_cov_1.638350","chromosome"
"SRR13182991_202105251828_505_length_538_cov_2.756691","chromosome"
"SRR13182991_202105251828_506_length_538_cov_2.345499","chromosome"
"SRR13182991_202105251828_507_length_538_cov_2.109489","chromosome"
"SRR13182991_202105251828_508_length_535_cov_1.683824","chromosome"
"SRR13182991_202105251828_509_length_534_cov_2.113022","chromosome"
"SRR13182991_202105251828_510_length_534_cov_1.830467","chromosome"
"SRR13182991_202105251828_511_length_532_cov_1.985185","chromosome"
"SRR13182991_202105251828_512_length_532_cov_1.982716","chromosome"
"SRR13182991_202105251828_513_length_532_cov_1.874074","chromosome"
"SRR13182991_202105251828_514_length_531_cov_2.143564","chromosome"
"SRR13182991_202105251828_515_length_531_cov_2.069307","chromosome"
"SRR13182991_202105251828_516_length_531_cov_1.948020","chromosome"
"SRR13182991_202105251828_517_length_529_cov_1.631841","chromosome"
"SRR13182991_202105251828_518_length_528_cov_2.403990","chromosome"
"SRR13182991_202105251828_519_length_528_cov_2.067332","chromosome"
"SRR13182991_202105251828_520_length_527_cov_1.892500","chromosome"
"SRR13182991_202105251828_521_length_520_cov_2.656489","chromosome"
"SRR13182991_202105251828_522_length_520_cov_1.910941","chromosome"
"SRR13182991_202105251828_523_length_519_cov_314.584184","chromosome"
"SRR13182991_202105251828_524_length_519_cov_2.012755","chromosome"
"SRR13182991_202105251828_525_length_519_cov_1.632653","chromosome"
"SRR13182991_202105251828_526_length_518_cov_2.941176","chromosome"
"SRR13182991_202105251828_527_length_518_cov_1.859335","chromosome"
"SRR13182991_202105251828_528_length_518_cov_1.818414","chromosome"
"SRR13182991_202105251828_529_length_517_cov_2.310256","chromosome"
"SRR13182991_202105251828_530_length_517_cov_2.215385","chromosome"
"SRR13182991_202105251828_531_length_517_cov_1.712821","chromosome"
"SRR13182991_202105251828_532_length_515_cov_2.404639","chromosome"
"SRR13182991_202105251828_533_length_515_cov_1.876289","chromosome"
"SRR13182991_202105251828_534_length_513_cov_2.510363","chromosome"
"SRR13182991_202105251828_535_length_512_cov_1.677922","chromosome"
"SRR13182991_202105251828_536_length_510_cov_2.271540","chromosome"
"SRR13182991_202105251828_537_length_509_cov_1.856021","chromosome"
"SRR13182991_202105251828_538_length_508_cov_3.002625","chromosome"
"SRR13182991_202105251828_539_length_508_cov_1.803150","chromosome"
"SRR13182991_202105251828_540_length_507_cov_1.813158","chromosome"
"SRR13182991_202105251828_541_length_506_cov_1.883905","chromosome"
"SRR13182991_202105251828_542_length_505_cov_2.330688","chromosome"
"SRR13182991_202105251828_543_length_504_cov_1.954907","chromosome"
"SRR13182991_202105251828_544_length_504_cov_1.952255","chromosome"
"SRR13182991_202105251828_545_length_503_cov_2.034574","chromosome"
"SRR13182991_202105251828_546_length_503_cov_1.760638","chromosome"
"SRR13182991_202105251828_547_length_502_cov_1.888000","chromosome"
"SRR13182991_202105251828_548_length_502_cov_1.672000","chromosome"
"SRR13182991_202105251828_549_length_501_cov_2.136364","chromosome"
"SRR13182991_202105251828_24_length_72392_cov_2.817228","plasmid"
"SRR13182991_202105251828_37_length_42371_cov_2.826413","plasmid"
"SRR13182991_202105251828_57_length_20076_cov_3.332498","plasmid"
"SRR13182991_202105251828_70_length_14194_cov_3.191014","plasmid"
"SRR13182991_202105251828_75_length_12585_cov_3.373896","plasmid"
"SRR13182991_202105251828_119_length_5513_cov_52.865949","plasmid"
"SRR13182991_202105251828_120_length_5378_cov_10.651876","plasmid"
"SRR13182991_202105251828_121_length_5346_cov_693.691895","plasmid"
"SRR13182991_202105251828_123_length_5294_cov_739.389588","plasmid"
"SRR13182991_202105251828_124_length_5260_cov_61.208455","chromosome"
"SRR13182991_202105251828_129_length_4508_cov_2.786350","plasmid"
"SRR13182991_202105251828_142_length_3410_cov_2.772160","plasmid"
"SRR13182991_202105251828_143_length_3399_cov_2.788814","plasmid"
"SRR13182991_202105251828_144_length_3355_cov_2.833643","plasmid"
"SRR13182991_202105251828_161_length_2465_cov_3.834474","plasmid"
"SRR13182991_202105251828_196_length_1700_cov_2.371265","plasmid"
"SRR13182991_202105251828_198_length_1676_cov_657.294383","plasmid"
"SRR13182991_202105251828_257_length_1112_cov_3.169543","plasmid"
"SRR13182993_202105251828_1_length_654374_cov_55.947874","chromosome"
"SRR13182993_202105251828_2_length_450750_cov_55.814947","chromosome"
"SRR13182993_202105251828_3_length_319828_cov_54.089609","chromosome"
"SRR13182993_202105251828_4_length_300304_cov_58.039413","chromosome"
"SRR13182993_202105251828_5_length_264296_cov_55.545473","chromosome"
"SRR13182993_202105251828_6_length_222568_cov_60.543474","chromosome"
"SRR13182993_202105251828_7_length_204824_cov_59.710572","chromosome"
"SRR13182993_202105251828_8_length_194370_cov_57.283305","chromosome"
"SRR13182993_202105251828_9_length_191871_cov_58.571001","chromosome"
"SRR13182993_202105251828_10_length_175773_cov_55.642856","chromosome"
"SRR13182993_202105251828_11_length_173942_cov_58.955050","chromosome"
"SRR13182993_202105251828_12_length_159190_cov_58.868518","chromosome"
"SRR13182993_202105251828_13_length_155229_cov_59.787933","chromosome"
"SRR13182993_202105251828_14_length_147922_cov_55.273731","chromosome"
"SRR13182993_202105251828_15_length_139739_cov_58.589527","chromosome"
"SRR13182993_202105251828_16_length_124147_cov_59.297508","chromosome"
"SRR13182993_202105251828_17_length_115030_cov_55.747857","chromosome"
"SRR13182993_202105251828_18_length_109529_cov_58.856200","chromosome"
"SRR13182993_202105251828_19_length_109367_cov_58.979586","chromosome"
"SRR13182993_202105251828_20_length_97398_cov_54.177185","chromosome"
"SRR13182993_202105251828_21_length_92200_cov_53.102430","chromosome"
"SRR13182993_202105251828_22_length_63315_cov_64.989302","chromosome"
"SRR13182993_202105251828_23_length_60429_cov_59.296010","chromosome"
"SRR13182993_202105251828_24_length_55744_cov_56.899275","chromosome"
"SRR13182993_202105251828_25_length_54499_cov_59.122195","chromosome"
"SRR13182993_202105251828_26_length_48251_cov_54.893858","chromosome"
"SRR13182993_202105251828_27_length_42404_cov_61.754595","chromosome"
"SRR13182993_202105251828_28_length_41646_cov_60.677449","chromosome"
"SRR13182993_202105251828_29_length_39449_cov_55.882381","chromosome"
"SRR13182993_202105251828_31_length_31981_cov_56.603503","chromosome"
"SRR13182993_202105251828_32_length_30045_cov_58.348553","chromosome"
"SRR13182993_202105251828_34_length_25926_cov_61.594442","chromosome"
"SRR13182993_202105251828_35_length_23892_cov_67.626257","chromosome"
"SRR13182993_202105251828_37_length_22652_cov_66.674983","chromosome"
"SRR13182993_202105251828_38_length_17225_cov_50.199146","chromosome"
"SRR13182993_202105251828_39_length_16910_cov_60.726569","chromosome"
"SRR13182993_202105251828_40_length_16056_cov_51.524138","chromosome"
"SRR13182993_202105251828_42_length_13645_cov_58.512280","chromosome"
"SRR13182993_202105251828_43_length_12961_cov_56.241546","chromosome"
"SRR13182993_202105251828_44_length_12684_cov_60.915744","chromosome"
"SRR13182993_202105251828_45_length_11820_cov_55.372274","chromosome"
"SRR13182993_202105251828_47_length_11167_cov_58.147464","plasmid"
"SRR13182993_202105251828_48_length_10776_cov_64.830313","chromosome"
"SRR13182993_202105251828_49_length_8484_cov_54.789996","chromosome"
"SRR13182993_202105251828_50_length_6846_cov_65.933919","chromosome"
"SRR13182993_202105251828_55_length_5303_cov_72.675618","chromosome"
"SRR13182993_202105251828_56_length_5156_cov_54.097236","chromosome"
"SRR13182993_202105251828_57_length_5077_cov_50.784444","chromosome"
"SRR13182993_202105251828_58_length_4837_cov_393.749257","chromosome"
"SRR13182993_202105251828_59_length_4369_cov_64.316596","chromosome"
"SRR13182993_202105251828_60_length_3606_cov_52.540385","plasmid"
"SRR13182993_202105251828_62_length_3216_cov_53.799935","chromosome"
"SRR13182993_202105251828_63_length_3164_cov_58.514323","chromosome"
"SRR13182993_202105251828_64_length_3089_cov_65.649561","chromosome"
"SRR13182993_202105251828_65_length_2581_cov_243.193154","chromosome"
"SRR13182993_202105251828_66_length_2532_cov_256.355094","chromosome"
"SRR13182993_202105251828_68_length_2272_cov_172.420979","chromosome"
"SRR13182993_202105251828_70_length_1793_cov_106.620648","chromosome"
"SRR13182993_202105251828_71_length_1753_cov_60.923124","chromosome"
"SRR13182993_202105251828_72_length_1704_cov_68.133164","chromosome"
"SRR13182993_202105251828_73_length_1443_cov_128.703647","chromosome"
"SRR13182993_202105251828_76_length_1131_cov_70.934263","chromosome"
"SRR13182993_202105251828_77_length_1081_cov_70.110063","chromosome"
"SRR13182993_202105251828_78_length_1074_cov_88.545935","chromosome"
"SRR13182993_202105251828_80_length_997_cov_58.671264","chromosome"
"SRR13182993_202105251828_81_length_915_cov_109.253807","chromosome"
"SRR13182993_202105251828_82_length_894_cov_132.908735","chromosome"
"SRR13182993_202105251828_83_length_830_cov_111.206259","chromosome"
"SRR13182993_202105251828_84_length_798_cov_591.213115","chromosome"
"SRR13182993_202105251828_85_length_740_cov_108.659054","chromosome"
"SRR13182993_202105251828_86_length_739_cov_50.782680","chromosome"
"SRR13182993_202105251828_87_length_722_cov_62.137815","chromosome"
"SRR13182993_202105251828_88_length_716_cov_103.062818","chromosome"
"SRR13182993_202105251828_89_length_710_cov_48.281304","chromosome"
"SRR13182993_202105251828_90_length_692_cov_96.755752","chromosome"
"SRR13182993_202105251828_91_length_689_cov_60.640569","chromosome"
"SRR13182993_202105251828_92_length_666_cov_305.211503","chromosome"
"SRR13182993_202105251828_93_length_661_cov_102.831461","chromosome"
"SRR13182993_202105251828_94_length_654_cov_44.525617","chromosome"
"SRR13182993_202105251828_95_length_641_cov_165.443580","chromosome"
"SRR13182993_202105251828_96_length_629_cov_1.677291","chromosome"
"SRR13182993_202105251828_97_length_553_cov_94.058685","chromosome"
"SRR13182993_202105251828_98_length_544_cov_106.947242","chromosome"
"SRR13182993_202105251828_99_length_540_cov_106.542373","chromosome"
"SRR13182993_202105251828_100_length_506_cov_63.883905","chromosome"
"SRR13182993_202105251828_101_length_504_cov_121.058355","chromosome"
"SRR13182993_202105251828_30_length_35930_cov_52.548278","plasmid"
"SRR13182993_202105251828_33_length_27562_cov_59.822818","plasmid"
"SRR13182993_202105251828_36_length_22705_cov_51.107051","plasmid"
"SRR13182993_202105251828_41_length_14253_cov_121.692340","plasmid"
"SRR13182993_202105251828_46_length_11650_cov_53.242645","plasmid"
"SRR13182993_202105251828_51_length_6341_cov_59.432733","plasmid"
"SRR13182993_202105251828_52_length_5513_cov_79.285926","chromosome"
"SRR13182993_202105251828_53_length_5497_cov_55.149907","plasmid"
"SRR13182993_202105251828_54_length_5378_cov_1208.346982","plasmid"
"SRR13182993_202105251828_61_length_3415_cov_55.641423","plasmid"
"SRR13182993_202105251828_67_length_2436_cov_57.705067","plasmid"
"SRR13182993_202105251828_69_length_2216_cov_48.437051","plasmid"
"SRR13182993_202105251828_74_length_1368_cov_106.318292","plasmid"
"SRR13182993_202105251828_75_length_1152_cov_56.514146","plasmid"
"SRR13182993_202105251828_79_length_1054_cov_53.951456","plasmid"
"SRR13183024_202105251828_1_length_623201_cov_23.605487","chromosome"
"SRR13183024_202105251828_2_length_584605_cov_24.701807","chromosome"
"SRR13183024_202105251828_3_length_476926_cov_23.158794","chromosome"
"SRR13183024_202105251828_4_length_342429_cov_26.496088","chromosome"
"SRR13183024_202105251828_5_length_336299_cov_28.149468","chromosome"
"SRR13183024_202105251828_6_length_319828_cov_22.105014","chromosome"
"SRR13183024_202105251828_7_length_276810_cov_29.099522","chromosome"
"SRR13183024_202105251828_8_length_249317_cov_25.744360","chromosome"
"SRR13183024_202105251828_9_length_191871_cov_27.478044","chromosome"
"SRR13183024_202105251828_10_length_189337_cov_21.814428","chromosome"
"SRR13183024_202105251828_11_length_165219_cov_26.220544","chromosome"
"SRR13183024_202105251828_12_length_159515_cov_27.306723","chromosome"
"SRR13183024_202105251828_13_length_136619_cov_22.639041","chromosome"
"SRR13183024_202105251828_14_length_127459_cov_27.374211","chromosome"
"SRR13183024_202105251828_15_length_125454_cov_22.331365","chromosome"
"SRR13183024_202105251828_16_length_124147_cov_28.721118","chromosome"
"SRR13183024_202105251828_17_length_109241_cov_27.880859","chromosome"
"SRR13183024_202105251828_18_length_95653_cov_23.347309","chromosome"
"SRR13183024_202105251828_19_length_89336_cov_27.048874","chromosome"
"SRR13183024_202105251828_20_length_47624_cov_30.342801","chromosome"
"SRR13183024_202105251828_22_length_41646_cov_29.338158","chromosome"
"SRR13183024_202105251828_23_length_30045_cov_27.228057","chromosome"
"SRR13183024_202105251828_24_length_26964_cov_23.154563","chromosome"
"SRR13183024_202105251828_25_length_23711_cov_30.166469","chromosome"
"SRR13183024_202105251828_26_length_23591_cov_19.192167","chromosome"
"SRR13183024_202105251828_28_length_15149_cov_22.700107","plasmid"
"SRR13183024_202105251828_29_length_13330_cov_33.874120","chromosome"
"SRR13183024_202105251828_30_length_12961_cov_24.344709","chromosome"
"SRR13183024_202105251828_31_length_10789_cov_23.687207","chromosome"
"SRR13183024_202105251828_32_length_10775_cov_31.078325","chromosome"
"SRR13183024_202105251828_35_length_9123_cov_27.189640","chromosome"
"SRR13183024_202105251828_36_length_8495_cov_28.151649","chromosome"
"SRR13183024_202105251828_37_length_7776_cov_27.866518","chromosome"
"SRR13183024_202105251828_41_length_5605_cov_27.781307","chromosome"
"SRR13183024_202105251828_43_length_5077_cov_20.868687","chromosome"
"SRR13183024_202105251828_44_length_4895_cov_164.493498","chromosome"
"SRR13183024_202105251828_45_length_4369_cov_32.471004","chromosome"
"SRR13183024_202105251828_47_length_3089_cov_30.758609","chromosome"
"SRR13183024_202105251828_48_length_2583_cov_81.880293","chromosome"
"SRR13183024_202105251828_49_length_2532_cov_128.522245","chromosome"
"SRR13183024_202105251828_50_length_2503_cov_17.767256","chromosome"
"SRR13183024_202105251828_52_length_1753_cov_29.730627","chromosome"
"SRR13183024_202105251828_54_length_1656_cov_81.109222","chromosome"
"SRR13183024_202105251828_55_length_1512_cov_36.113357","chromosome"
"SRR13183024_202105251828_56_length_1070_cov_38.722163","chromosome"
"SRR13183024_202105251828_57_length_894_cov_59.457627","chromosome"
"SRR13183024_202105251828_58_length_830_cov_49.089616","chromosome"
"SRR13183024_202105251828_59_length_777_cov_160.007692","chromosome"
"SRR13183024_202105251828_60_length_768_cov_74.817473","chromosome"
"SRR13183024_202105251828_61_length_740_cov_52.035889","chromosome"
"SRR13183024_202105251828_62_length_641_cov_72.622568","chromosome"
"SRR13183024_202105251828_63_length_519_cov_139.683673","chromosome"
"SRR13183024_202105251828_64_length_517_cov_46.623077","chromosome"
"SRR13183024_202105251828_65_length_506_cov_33.986807","chromosome"
"SRR13183024_202105251828_21_length_44291_cov_22.444321","plasmid"
"SRR13183024_202105251828_27_length_21015_cov_21.654443","plasmid"
"SRR13183024_202105251828_33_length_10375_cov_24.135441","plasmid"
"SRR13183024_202105251828_34_length_10259_cov_20.064449","plasmid"
"SRR13183024_202105251828_38_length_7769_cov_17.480895","plasmid"
"SRR13183024_202105251828_39_length_6488_cov_20.332967","plasmid"
