"contig_name","final_result"
"SRR13182993_154","chromosome"
"SRR13182993_155","chromosome"
"SRR13182993_156","chromosome"
"SRR13182993_157","chromosome"
"SRR13182993_158","chromosome"
"SRR13182993_159","chromosome"
"SRR13182993_160","chromosome"
"SRR13182993_161","chromosome"
"SRR13182993_162","chromosome"
"SRR13182993_163","chromosome"
"SRR13182993_164","chromosome"
"SRR13182993_165","chromosome"
"SRR13182993_166","chromosome"
"SRR13182993_167","chromosome"
"SRR13182993_168","chromosome"
"SRR13182993_169","chromosome"
"SRR13182993_170","chromosome"
"SRR13182993_171","chromosome"
"SRR13182993_172","chromosome"
"SRR13182993_173","chromosome"
"SRR13182993_174","chromosome"
"SRR13182993_175","chromosome"
"SRR13182993_176","chromosome"
"SRR13182993_177","chromosome"
"SRR13182993_178","chromosome"
"SRR13182993_179","chromosome"
"SRR13182993_180","chromosome"
"SRR13182993_181","chromosome"
"SRR13182993_182","chromosome"
"SRR13182993_183","chromosome"
"SRR13182993_32","plasmid"
"SRR13182993_37","plasmid"
"SRR13182993_42","plasmid"
"SRR13182993_44","plasmid"
"SRR13182993_49","plasmid"
"SRR13182993_60","plasmid"
"SRR13182993_61","plasmid"
"SRR13182993_62","plasmid"
"SRR13182993_63","plasmid"
"SRR13182993_68","plasmid"
"SRR13182993_72","plasmid"
"SRR13182993_75","plasmid"
"SRR13182993_80","plasmid"
"SRR13182993_81","plasmid"
"SRR13182993_90","plasmid"
"SRR13182993_93","plasmid"
"SRR13183024_1","chromosome"
"SRR13183024_2","chromosome"
"SRR13183024_3","chromosome"
"SRR13183024_4","chromosome"
"SRR13183024_5","chromosome"
"SRR13183024_6","chromosome"
"SRR13183024_7","chromosome"
"SRR13183024_8","chromosome"
"SRR13183024_9","chromosome"
"SRR13183024_10","chromosome"
"SRR13183024_11","chromosome"
"SRR13183024_12","chromosome"
"SRR13183024_13","chromosome"
"SRR13183024_14","chromosome"
"SRR13183024_15","chromosome"
"SRR13183024_16","chromosome"
"SRR13183024_17","chromosome"
"SRR13183024_18","chromosome"
"SRR13183024_19","chromosome"
"SRR13183024_20","chromosome"
"SRR13183024_21","chromosome"
"SRR13183024_22","chromosome"
"SRR13183024_24","chromosome"
"SRR13183024_25","chromosome"
"SRR13183024_26","chromosome"
"SRR13183024_27","chromosome"
"SRR13183024_28","chromosome"
"SRR13183024_29","chromosome"
"SRR13183024_30","chromosome"
"SRR13183024_32","chromosome"
"SRR13183024_33","chromosome"
"SRR13183024_34","chromosome"
"SRR13183024_35","chromosome"
"SRR13183024_36","chromosome"
"SRR13183024_37","chromosome"
"SRR13183024_38","chromosome"
"SRR13183024_39","chromosome"
"SRR13183024_42","chromosome"
"SRR13183024_43","chromosome"
"SRR13183024_44","chromosome"
"SRR13183024_46","chromosome"
"SRR13183024_50","chromosome"
"SRR13183024_51","chromosome"
"SRR13183024_52","chromosome"
"SRR13183024_53","chromosome"
"SRR13183024_55","chromosome"
"SRR13183024_56","chromosome"
"SRR13183024_57","chromosome"
"SRR13183024_58","chromosome"
"SRR13183024_59","chromosome"
"SRR13183024_61","chromosome"
"SRR13183024_62","chromosome"
"SRR13183024_63","chromosome"
"SRR13183024_64","chromosome"
"SRR13183024_65","chromosome"
"SRR13183024_66","chromosome"
"SRR13183024_67","chromosome"
"SRR13183024_68","chromosome"
"SRR13183024_70","chromosome"
"SRR13183024_71","chromosome"
"SRR13183024_72","chromosome"
"SRR13183024_73","chromosome"
"SRR13183024_74","chromosome"
"SRR13183024_75","chromosome"
"SRR13183024_76","chromosome"
"SRR13183024_77","chromosome"
"SRR13183024_78","chromosome"
"SRR13183024_79","chromosome"
"SRR13183024_80","chromosome"
"SRR13183024_81","chromosome"
"SRR13183024_82","chromosome"
"SRR13183024_83","chromosome"
"SRR13183024_84","chromosome"
"SRR13183024_85","chromosome"
"SRR13183024_86","chromosome"
"SRR13183024_87","chromosome"
"SRR13183024_88","chromosome"
"SRR13183024_89","chromosome"
"SRR13183024_90","chromosome"
"SRR13183024_91","chromosome"
"SRR13183024_92","chromosome"
"SRR13183024_93","chromosome"
"SRR13183024_94","chromosome"
"SRR13183024_95","chromosome"
"SRR13183024_96","chromosome"
"SRR13183024_97","chromosome"
"SRR13183024_98","chromosome"
"SRR13183024_99","chromosome"
"SRR13183024_100","chromosome"
"SRR13183024_101","chromosome"
"SRR13183024_102","chromosome"
"SRR13183024_103","chromosome"
"SRR13183024_104","chromosome"
"SRR13183024_105","chromosome"
"SRR13183024_106","chromosome"
"SRR13183024_107","chromosome"
"SRR13183024_108","chromosome"
"SRR13183024_109","chromosome"
"SRR13183024_110","chromosome"
"SRR13183024_111","chromosome"
"SRR13183024_112","chromosome"
"SRR13183024_113","chromosome"
"SRR13183024_114","chromosome"
"SRR13183024_115","chromosome"
"SRR13183024_116","chromosome"
"SRR13183024_117","chromosome"
"SRR13183024_118","chromosome"
"SRR13183024_119","chromosome"
"SRR13183024_120","chromosome"
"SRR13183024_121","chromosome"
"SRR13183024_122","chromosome"
"SRR13183024_123","chromosome"
"SRR13183024_124","chromosome"
"SRR13183024_125","chromosome"
"SRR13183024_126","chromosome"
"SRR13183024_127","chromosome"
"SRR13183024_128","chromosome"
"SRR13183024_129","chromosome"
"SRR13183024_130","chromosome"
"SRR13183024_131","chromosome"
"SRR13183024_132","chromosome"
"SRR13183024_133","chromosome"
"SRR13183024_134","chromosome"
"SRR13183024_135","chromosome"
"SRR13183024_136","chromosome"
"SRR13183024_137","chromosome"
"SRR13183024_138","chromosome"
"SRR13183024_139","chromosome"
"SRR13183024_140","chromosome"
"SRR13183024_141","chromosome"
"SRR13183024_142","chromosome"
"SRR13183024_143","chromosome"
"SRR13183024_144","chromosome"
"SRR13183024_145","chromosome"
"SRR13183024_146","chromosome"
"SRR13183024_147","chromosome"
"SRR13183024_148","chromosome"
"SRR13183024_149","chromosome"
"SRR13183024_23","plasmid"
"SRR13183024_31","plasmid"
"SRR13183024_40","plasmid"
"SRR13183024_41","plasmid"
"SRR13183024_45","plasmid"
"SRR13183024_47","plasmid"
"SRR13183024_48","plasmid"
"SRR13183024_49","plasmid"
"SRR13183024_54","plasmid"
"SRR13183024_60","plasmid"
"SRR13183024_69","plasmid"
"SRR2970646_1","chromosome"
"SRR2970646_2","chromosome"
"SRR2970646_3","chromosome"
"SRR2970646_4","chromosome"
"SRR2970646_5","chromosome"
"SRR2970646_6","chromosome"
"SRR2970646_7","chromosome"
"SRR2970646_8","chromosome"
"SRR2970646_9","chromosome"
"SRR2970646_10","chromosome"
"SRR2970646_11","chromosome"
"SRR2970646_12","chromosome"
"SRR2970646_13","chromosome"
"SRR2970646_14","chromosome"
"SRR2970646_15","chromosome"
"SRR2970646_16","chromosome"
"SRR2970646_17","chromosome"
"SRR2970646_18","chromosome"
"SRR2970646_19","chromosome"
"SRR2970646_20","chromosome"
"SRR2970646_21","chromosome"
"SRR2970646_22","chromosome"
"SRR2970646_23","chromosome"
"SRR2970646_24","chromosome"
"SRR2970646_25","chromosome"
"SRR2970646_26","chromosome"
"SRR2970646_27","chromosome"
"SRR2970646_28","chromosome"
"SRR2970646_29","chromosome"
"SRR2970646_30","chromosome"
"SRR2970646_31","chromosome"
"SRR2970646_32","chromosome"
"SRR2970646_33","chromosome"
"SRR2970646_34","chromosome"
"SRR2970646_35","chromosome"
"SRR2970646_37","chromosome"
"SRR2970646_38","chromosome"
"SRR2970646_39","chromosome"
"SRR2970646_40","chromosome"
"SRR2970646_42","chromosome"
"SRR2970646_43","plasmid"
"SRR2970646_46","chromosome"
"SRR2970646_48","chromosome"
"SRR2970646_51","chromosome"
"SRR2970646_54","chromosome"
"SRR2970646_55","chromosome"
"SRR2970646_57","chromosome"
"SRR2970646_59","chromosome"
"SRR2970646_60","chromosome"
"SRR2970646_61","chromosome"
"SRR2970646_62","chromosome"
"SRR2970646_63","chromosome"
"SRR2970646_64","chromosome"
"SRR2970646_65","chromosome"
"SRR2970646_67","chromosome"
"SRR2970646_68","chromosome"
"SRR2970646_69","chromosome"
"SRR2970646_70","chromosome"
"SRR2970646_71","chromosome"
"SRR2970646_72","chromosome"
"SRR2970646_73","chromosome"
"SRR2970646_74","chromosome"
"SRR2970646_75","chromosome"
"SRR2970646_77","chromosome"
"SRR2970646_78","chromosome"
"SRR2970646_79","chromosome"
"SRR2970646_80","chromosome"
"SRR2970646_81","chromosome"
"SRR2970646_82","chromosome"
"SRR2970646_83","chromosome"
"SRR2970646_84","chromosome"
"SRR2970646_85","chromosome"
"SRR2970646_86","chromosome"
"SRR2970646_87","chromosome"
"SRR2970646_88","chromosome"
"SRR2970646_89","chromosome"
"SRR2970646_90","chromosome"
"SRR2970646_91","chromosome"
"SRR2970646_92","chromosome"
"SRR2970646_93","chromosome"
"SRR2970646_94","chromosome"
"SRR2970646_95","chromosome"
"SRR2970646_96","chromosome"
"SRR2970646_97","chromosome"
"SRR2970646_98","chromosome"
"SRR2970646_99","chromosome"
"SRR2970646_100","chromosome"
"SRR2970646_101","chromosome"
"SRR2970646_102","chromosome"
"SRR2970646_103","chromosome"
"SRR2970646_104","chromosome"
"SRR2970646_105","chromosome"
"SRR2970646_106","chromosome"
"SRR2970646_107","chromosome"
"SRR2970646_108","chromosome"
"SRR2970646_109","chromosome"
"SRR2970646_110","chromosome"
"SRR2970646_111","chromosome"
"SRR2970646_112","chromosome"
"SRR2970646_113","chromosome"
"SRR2970646_114","chromosome"
"SRR2970646_115","chromosome"
"SRR2970646_116","chromosome"
"SRR2970646_117","chromosome"
"SRR2970646_118","chromosome"
"SRR2970646_119","chromosome"
"SRR2970646_120","chromosome"
"SRR2970646_121","chromosome"
"SRR2970646_122","chromosome"
"SRR2970646_123","chromosome"
"SRR2970646_124","chromosome"
"SRR2970646_125","chromosome"
"SRR2970646_126","chromosome"
"SRR2970646_127","chromosome"
"SRR2970646_128","chromosome"
"SRR2970646_129","chromosome"
"SRR2970646_130","chromosome"
"SRR2970646_131","chromosome"
"SRR2970646_132","chromosome"
"SRR2970646_133","chromosome"
"SRR2970646_134","chromosome"
"SRR2970646_135","chromosome"
"SRR2970646_136","chromosome"
"SRR2970646_137","chromosome"
"SRR2970646_138","chromosome"
"SRR2970646_139","chromosome"
"SRR2970646_140","chromosome"
"SRR2970646_141","chromosome"
"SRR2970646_142","chromosome"
"SRR2970646_143","chromosome"
"SRR2970646_144","chromosome"
"SRR2970646_145","chromosome"
"SRR2970646_146","chromosome"
"SRR2970646_147","chromosome"
"SRR2970646_148","chromosome"
"SRR2970646_149","chromosome"
"SRR2970646_150","chromosome"
"SRR2970646_151","chromosome"
"SRR2970646_152","chromosome"
"SRR2970646_153","chromosome"
"SRR2970646_154","chromosome"
"SRR2970646_155","chromosome"
"SRR2970646_156","chromosome"
"SRR2970646_157","chromosome"
"SRR2970646_158","chromosome"
"SRR2970646_159","chromosome"
"SRR2970646_160","chromosome"
"SRR2970646_161","chromosome"
"SRR2970646_162","chromosome"
"SRR2970646_163","chromosome"
"SRR2970646_164","chromosome"
"SRR2970646_165","chromosome"
"SRR2970646_166","chromosome"
"SRR2970646_167","chromosome"
"SRR2970646_168","chromosome"
"SRR2970646_169","chromosome"
"SRR2970646_170","chromosome"
"SRR2970646_171","chromosome"
"SRR2970646_172","chromosome"
"SRR2970646_173","chromosome"
"SRR2970646_174","chromosome"
"SRR2970646_175","chromosome"
"SRR2970646_176","chromosome"
"SRR2970646_177","chromosome"
"SRR2970646_178","chromosome"
"SRR2970646_179","chromosome"
"SRR2970646_180","chromosome"
"SRR2970646_181","chromosome"
"SRR2970646_182","chromosome"
"SRR2970646_183","chromosome"
"SRR2970646_184","chromosome"
"SRR2970646_185","chromosome"
"SRR2970646_186","chromosome"
"SRR2970646_187","chromosome"
"SRR2970646_188","chromosome"
"SRR2970646_189","chromosome"
"SRR2970646_190","chromosome"
"SRR2970646_191","chromosome"
"SRR2970646_192","chromosome"
"SRR2970646_193","chromosome"
"SRR2970646_194","chromosome"
"SRR2970646_195","chromosome"
"SRR2970646_196","chromosome"
"SRR2970646_197","chromosome"
"SRR2970646_198","chromosome"
"SRR2970646_199","chromosome"
"SRR2970646_200","chromosome"
"SRR2970646_201","chromosome"
"SRR2970646_202","chromosome"
"SRR2970646_203","chromosome"
"SRR2970646_204","chromosome"
"SRR2970646_205","chromosome"
"SRR2970646_206","chromosome"
"SRR2970646_207","chromosome"
"SRR2970646_208","chromosome"
"SRR2970646_209","chromosome"
"SRR2970646_210","chromosome"
"SRR2970646_211","chromosome"
"SRR2970646_212","chromosome"
"SRR2970646_213","chromosome"
"SRR2970646_214","chromosome"
"SRR2970646_215","chromosome"
"SRR2970646_216","chromosome"
"SRR2970646_217","chromosome"
"SRR2970646_218","chromosome"
"SRR2970646_219","chromosome"
"SRR2970646_220","chromosome"
"SRR2970646_221","chromosome"
"SRR2970646_222","chromosome"
"SRR2970646_223","chromosome"
"SRR2970646_224","chromosome"
"SRR2970646_225","chromosome"
"SRR2970646_226","chromosome"
"SRR2970646_227","chromosome"
"SRR2970646_228","chromosome"
"SRR2970646_229","chromosome"
"SRR2970646_230","chromosome"
"SRR2970646_231","chromosome"
"SRR2970646_232","chromosome"
"SRR2970646_233","chromosome"
"SRR2970646_234","chromosome"
"SRR2970646_235","chromosome"
"SRR2970646_236","chromosome"
"SRR2970646_237","chromosome"
"SRR2970646_238","chromosome"
"SRR2970646_239","chromosome"
"SRR2970646_240","chromosome"
"SRR2970646_241","chromosome"
"SRR2970646_242","chromosome"
"SRR2970646_243","chromosome"
"SRR2970646_244","chromosome"
"SRR2970646_245","chromosome"
"SRR2970646_246","chromosome"
"SRR2970646_247","chromosome"
"SRR2970646_248","chromosome"
"SRR2970646_249","chromosome"
"SRR2970646_250","chromosome"
"SRR2970646_251","chromosome"
"SRR2970646_252","chromosome"
"SRR2970646_253","chromosome"
"SRR2970646_254","chromosome"
"SRR2970646_255","chromosome"
"SRR2970646_256","chromosome"
"SRR2970646_257","chromosome"
"SRR2970646_36","plasmid"
"SRR2970646_41","plasmid"
"SRR2970646_44","plasmid"
"SRR2970646_45","plasmid"
"SRR2970646_47","plasmid"
"SRR2970646_49","plasmid"
"SRR2970646_50","plasmid"
"SRR2970646_52","plasmid"
"SRR2970646_53","plasmid"
"SRR2970646_56","plasmid"
"SRR2970646_58","plasmid"
"SRR2970646_66","plasmid"
"SRR2970646_76","plasmid"
"SRR3112329_1","chromosome"
"SRR3112329_2","chromosome"
"SRR3112329_3","chromosome"
"SRR3112329_4","chromosome"
"SRR3112329_5","chromosome"
"SRR3112329_6","chromosome"
"SRR3112329_7","chromosome"
"SRR3112329_8","chromosome"
"SRR3112329_9","chromosome"
"SRR3112329_10","chromosome"
"SRR3112329_11","chromosome"
"SRR3112329_12","chromosome"
"SRR3112329_13","chromosome"
"SRR3112329_14","chromosome"
"SRR3112329_15","chromosome"
"SRR3112329_16","chromosome"
"SRR3112329_17","chromosome"
"SRR3112329_18","chromosome"
"SRR3112329_19","chromosome"
"SRR3112329_20","chromosome"
"SRR3112329_21","chromosome"
"SRR3112329_22","chromosome"
"SRR3112329_23","chromosome"
"SRR3112329_24","chromosome"
"SRR3112329_25","chromosome"
"SRR3112329_26","chromosome"
"SRR3112329_27","chromosome"
"SRR3112329_28","chromosome"
"SRR3112329_29","chromosome"
"SRR3112329_30","chromosome"
"SRR3112329_32","chromosome"
"SRR3112329_33","chromosome"
"SRR3112329_34","chromosome"
"SRR3112329_35","chromosome"
"SRR3112329_36","chromosome"
"SRR3112329_37","chromosome"
"SRR3112329_38","chromosome"
"SRR3112329_39","chromosome"
"SRR3112329_40","chromosome"
"SRR3112329_41","chromosome"
"SRR3112329_42","chromosome"
"SRR3112329_43","chromosome"
"SRR3112329_44","chromosome"
"SRR3112329_45","chromosome"
"SRR3112329_46","chromosome"
"SRR3112329_47","chromosome"
"SRR3112329_48","chromosome"
"SRR3112329_51","chromosome"
"SRR3112329_52","chromosome"
"SRR3112329_54","chromosome"
"SRR3112329_56","chromosome"
"SRR3112329_57","chromosome"
"SRR3112329_58","chromosome"
"SRR3112329_59","chromosome"
"SRR3112329_60","chromosome"
"SRR3112329_63","chromosome"
"SRR3112329_64","chromosome"
"SRR3112329_66","chromosome"
"SRR3112329_68","chromosome"
"SRR3112329_73","chromosome"
"SRR3112329_74","chromosome"
"SRR3112329_75","plasmid"
"SRR3112329_76","chromosome"
"SRR3112329_77","chromosome"
"SRR3112329_78","chromosome"
"SRR3112329_79","chromosome"
"SRR3112329_80","chromosome"
"SRR3112329_82","chromosome"
"SRR3112329_85","chromosome"
"SRR3112329_88","chromosome"
"SRR3112329_89","chromosome"
"SRR3112329_90","chromosome"
"SRR3112329_91","chromosome"
"SRR3112329_92","chromosome"
"SRR3112329_93","chromosome"
"SRR3112329_94","chromosome"
"SRR3112329_95","chromosome"
"SRR3112329_96","chromosome"
"SRR3112329_98","chromosome"
"SRR3112329_99","plasmid"
"SRR3112329_100","chromosome"
"SRR3112329_103","chromosome"
"SRR3112329_104","plasmid"
"SRR3112329_107","chromosome"
"SRR3112329_109","chromosome"
"SRR3112329_110","chromosome"
"SRR3112329_111","chromosome"
"SRR3112329_112","chromosome"
"SRR3112329_113","chromosome"
"SRR3112329_114","chromosome"
"SRR3112329_115","chromosome"
"SRR3112329_116","chromosome"
"SRR3112329_117","chromosome"
"SRR3112329_118","chromosome"
"SRR3112329_119","chromosome"
"SRR3112329_120","chromosome"
"SRR3112329_121","chromosome"
"SRR3112329_122","chromosome"
"SRR3112329_123","chromosome"
"SRR3112329_124","chromosome"
"SRR3112329_125","chromosome"
"SRR3112329_126","chromosome"
"SRR3112329_127","chromosome"
"SRR3112329_128","chromosome"
"SRR3112329_129","chromosome"
"SRR3112329_130","chromosome"
"SRR3112329_131","chromosome"
"SRR3112329_132","chromosome"
"SRR3112329_133","chromosome"
"SRR3112329_134","chromosome"
"SRR3112329_135","chromosome"
"SRR3112329_136","chromosome"
"SRR3112329_137","chromosome"
"SRR3112329_138","chromosome"
"SRR3112329_139","chromosome"
"SRR3112329_140","chromosome"
"SRR3112329_141","chromosome"
"SRR3112329_142","chromosome"
"SRR3112329_143","chromosome"
"SRR3112329_144","chromosome"
"SRR3112329_145","chromosome"
"SRR3112329_146","chromosome"
"SRR3112329_147","chromosome"
"SRR3112329_148","chromosome"
"SRR3112329_149","chromosome"
"SRR3112329_150","chromosome"
"SRR3112329_151","chromosome"
"SRR3112329_152","chromosome"
"SRR3112329_153","chromosome"
"SRR3112329_154","chromosome"
"SRR3112329_155","chromosome"
"SRR3112329_156","chromosome"
"SRR3112329_157","chromosome"
"SRR3112329_158","chromosome"
"SRR3112329_159","chromosome"
"SRR3112329_160","chromosome"
"SRR3112329_161","chromosome"
"SRR3112329_162","chromosome"
"SRR3112329_163","chromosome"
"SRR3112329_164","chromosome"
"SRR3112329_165","chromosome"
"SRR3112329_166","chromosome"
"SRR3112329_167","chromosome"
"SRR3112329_168","chromosome"
"SRR3112329_169","chromosome"
"SRR3112329_170","chromosome"
"SRR3112329_171","chromosome"
"SRR3112329_172","chromosome"
"SRR3112329_173","chromosome"
"SRR3112329_174","chromosome"
"SRR3112329_175","chromosome"
"SRR3112329_176","chromosome"
"SRR3112329_177","chromosome"
"SRR3112329_178","chromosome"
"SRR3112329_179","chromosome"
"SRR3112329_180","chromosome"
"SRR3112329_181","chromosome"
"SRR3112329_182","chromosome"
"SRR3112329_183","chromosome"
"SRR3112329_184","chromosome"
"SRR3112329_185","chromosome"
"SRR3112329_186","chromosome"
"SRR3112329_187","chromosome"
"SRR3112329_188","chromosome"
"SRR3112329_189","chromosome"
"SRR3112329_190","chromosome"
"SRR3112329_191","chromosome"
"SRR3112329_192","chromosome"
"SRR3112329_193","chromosome"
"SRR3112329_194","chromosome"
"SRR3112329_195","chromosome"
"SRR3112329_196","chromosome"
"SRR3112329_197","chromosome"
"SRR3112329_198","chromosome"
"SRR3112329_199","chromosome"
"SRR3112329_200","chromosome"
"SRR3112329_201","chromosome"
"SRR3112329_202","chromosome"
"SRR3112329_203","chromosome"
"SRR3112329_204","chromosome"
"SRR3112329_205","chromosome"
"SRR3112329_206","chromosome"
"SRR3112329_207","chromosome"
"SRR3112329_208","chromosome"
"SRR3112329_209","chromosome"
"SRR3112329_210","chromosome"
"SRR3112329_211","chromosome"
"SRR3112329_212","chromosome"
"SRR3112329_213","chromosome"
"SRR3112329_214","chromosome"
"SRR3112329_215","chromosome"
"SRR3112329_216","chromosome"
"SRR3112329_217","chromosome"
"SRR3112329_218","chromosome"
"SRR3112329_219","chromosome"
"SRR3112329_220","chromosome"
"SRR3112329_221","chromosome"
"SRR3112329_222","chromosome"
"SRR3112329_223","chromosome"
"SRR3112329_224","chromosome"
"SRR3112329_225","chromosome"
"SRR3112329_226","chromosome"
"SRR3112329_227","chromosome"
"SRR3112329_228","chromosome"
"SRR3112329_229","chromosome"
"SRR3112329_230","chromosome"
"SRR3112329_231","chromosome"
"SRR3112329_232","chromosome"
"SRR3112329_233","chromosome"
"SRR3112329_234","chromosome"
"SRR3112329_235","chromosome"
"SRR3112329_236","chromosome"
"SRR3112329_237","chromosome"
"SRR3112329_238","chromosome"
"SRR3112329_239","chromosome"
"SRR3112329_240","chromosome"
"SRR3112329_241","chromosome"
"SRR3112329_242","chromosome"
"SRR3112329_243","chromosome"
"SRR3112329_244","chromosome"
"SRR3112329_245","chromosome"
"SRR3112329_246","chromosome"
"SRR3112329_247","chromosome"
"SRR3112329_248","chromosome"
"SRR3112329_249","chromosome"
"SRR3112329_250","chromosome"
"SRR3112329_251","chromosome"
"SRR3112329_252","chromosome"
"SRR3112329_253","chromosome"
"SRR3112329_254","chromosome"
"SRR3112329_255","chromosome"
"SRR3112329_256","chromosome"
"SRR3112329_257","chromosome"
"SRR3112329_258","chromosome"
"SRR3112329_259","chromosome"
"SRR3112329_260","chromosome"
"SRR3112329_261","chromosome"
"SRR3112329_262","chromosome"
"SRR3112329_263","chromosome"
"SRR3112329_264","chromosome"
"SRR3112329_265","chromosome"
"SRR3112329_266","chromosome"
"SRR3112329_267","chromosome"
"SRR3112329_268","chromosome"
"SRR3112329_269","chromosome"
"SRR3112329_270","chromosome"
"SRR3112329_271","chromosome"
"SRR3112329_272","chromosome"
"SRR3112329_273","chromosome"
"SRR3112329_274","chromosome"
"SRR3112329_275","chromosome"
"SRR3112329_276","chromosome"
"SRR3112329_277","chromosome"
"SRR3112329_278","chromosome"
"SRR3112329_279","chromosome"
"SRR3112329_280","chromosome"
"SRR3112329_281","chromosome"
"SRR3112329_282","chromosome"
"SRR3112329_283","chromosome"
"SRR3112329_284","chromosome"
"SRR3112329_285","chromosome"
"SRR3112329_286","chromosome"
"SRR3112329_287","chromosome"
"SRR3112329_288","chromosome"
"SRR3112329_289","chromosome"
"SRR3112329_290","chromosome"
"SRR3112329_291","chromosome"
"SRR3112329_292","chromosome"
"SRR3112329_293","chromosome"
"SRR3112329_294","chromosome"
"SRR3112329_295","chromosome"
"SRR3112329_296","chromosome"
"SRR3112329_297","chromosome"
"SRR3112329_298","chromosome"
"SRR3112329_299","chromosome"
"SRR3112329_300","chromosome"
"SRR3112329_301","chromosome"
"SRR3112329_302","chromosome"
"SRR3112329_303","chromosome"
"SRR3112329_304","chromosome"
"SRR3112329_305","chromosome"
"SRR3112329_306","chromosome"
"SRR3112329_307","chromosome"
"SRR3112329_308","chromosome"
"SRR3112329_309","chromosome"
"SRR3112329_310","chromosome"
"SRR3112329_311","chromosome"
"SRR3112329_312","chromosome"
"SRR3112329_313","chromosome"
"SRR3112329_314","chromosome"
"SRR3112329_315","chromosome"
"SRR3112329_316","chromosome"
"SRR3112329_317","chromosome"
"SRR3112329_318","chromosome"
"SRR3112329_319","chromosome"
"SRR3112329_320","chromosome"
"SRR3112329_321","chromosome"
"SRR3112329_322","chromosome"
"SRR3112329_323","chromosome"
"SRR3112329_324","chromosome"
"SRR3112329_325","chromosome"
"SRR3112329_326","chromosome"
"SRR3112329_327","chromosome"
"SRR3112329_328","chromosome"
"SRR3112329_329","chromosome"
"SRR3112329_330","chromosome"
"SRR3112329_331","chromosome"
"SRR3112329_332","chromosome"
"SRR3112329_333","chromosome"
"SRR3112329_334","chromosome"
"SRR3112329_335","chromosome"
"SRR3112329_336","chromosome"
"SRR3112329_31","plasmid"
"SRR3112329_49","plasmid"
"SRR3112329_50","plasmid"
"SRR3112329_53","plasmid"
"SRR3112329_55","plasmid"
"SRR3112329_61","plasmid"
"SRR3112329_62","plasmid"
"SRR3112329_65","plasmid"
"SRR3112329_67","plasmid"
"SRR3112329_69","plasmid"
"SRR3112329_70","plasmid"
"SRR3112329_71","plasmid"
"SRR3112329_72","plasmid"
"SRR3112329_81","plasmid"
"SRR3112329_83","plasmid"
"SRR3112329_84","plasmid"
"SRR3112329_86","plasmid"
"SRR3112329_87","plasmid"
"SRR3112329_97","plasmid"
"SRR3112329_101","plasmid"
"SRR3112329_102","plasmid"
"SRR3112329_105","plasmid"
"SRR3112329_106","plasmid"
"SRR3112329_108","plasmid"
"SRR3112332_1","chromosome"
"SRR3112332_2","chromosome"
"SRR3112332_3","chromosome"
"SRR3112332_4","chromosome"
"SRR3112332_5","chromosome"
"SRR3112332_6","chromosome"
"SRR3112332_7","chromosome"
"SRR3112332_8","chromosome"
"SRR3112332_9","chromosome"
"SRR3112332_10","chromosome"
"SRR3112332_11","chromosome"
"SRR3112332_12","chromosome"
"SRR3112332_13","chromosome"
"SRR3112332_14","chromosome"
"SRR3112332_15","chromosome"
"SRR3112332_16","chromosome"
"SRR3112332_17","chromosome"
"SRR3112332_18","chromosome"
"SRR3112332_19","chromosome"
"SRR3112332_20","chromosome"
"SRR3112332_21","chromosome"
"SRR3112332_22","chromosome"
"SRR3112332_23","chromosome"
"SRR3112332_24","chromosome"
"SRR3112332_25","chromosome"
"SRR3112332_27","chromosome"
"SRR3112332_28","chromosome"
"SRR3112332_29","chromosome"
"SRR3112332_30","chromosome"
"SRR3112332_31","chromosome"
"SRR3112332_32","chromosome"
"SRR3112332_33","chromosome"
"SRR3112332_34","chromosome"
"SRR3112332_35","chromosome"
"SRR3112332_36","chromosome"
"SRR3112332_39","chromosome"
"SRR3112332_41","chromosome"
"SRR3112332_42","chromosome"
"SRR3112332_43","chromosome"
"SRR3112332_44","chromosome"
"SRR3112332_46","chromosome"
"SRR3112332_47","chromosome"
"SRR3112332_50","chromosome"
"SRR3112332_52","chromosome"
"SRR3112332_53","chromosome"
"SRR3112332_56","chromosome"
"SRR3112332_57","chromosome"
"SRR3112332_58","chromosome"
"SRR3112332_59","chromosome"
"SRR3112332_60","chromosome"
"SRR3112332_62","chromosome"
"SRR3112332_64","chromosome"
"SRR3112332_65","chromosome"
"SRR3112332_66","chromosome"
"SRR3112332_68","chromosome"
"SRR3112332_69","plasmid"
"SRR3112332_70","chromosome"
"SRR3112332_71","chromosome"
"SRR3112332_72","chromosome"
"SRR3112332_73","chromosome"
"SRR3112332_74","chromosome"
"SRR3112332_75","chromosome"
"SRR3112332_76","chromosome"
"SRR3112332_77","chromosome"
"SRR3112332_79","chromosome"
"SRR3112332_80","chromosome"
"SRR3112332_81","chromosome"
"SRR3112332_82","chromosome"
"SRR3112332_83","chromosome"
"SRR3112332_84","chromosome"
"SRR3112332_85","chromosome"
"SRR3112332_86","chromosome"
"SRR3112332_87","chromosome"
"SRR3112332_88","plasmid"
"SRR3112332_89","chromosome"
"SRR3112332_91","chromosome"
"SRR3112332_92","chromosome"
"SRR3112332_93","chromosome"
"SRR3112332_94","chromosome"
"SRR3112332_95","chromosome"
"SRR3112332_96","chromosome"
"SRR3112332_97","chromosome"
"SRR3112332_98","chromosome"
"SRR3112332_99","chromosome"
"SRR3112332_100","chromosome"
"SRR3112332_101","chromosome"
